Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes,BioProject,Library Name,BioSampleModel,sex,Isolate,Tissue,AGE,geo_loc_name_country,geo_loc_name_country_continent,dev_stage,geo_loc_name,Collection_date,Ecotype,Breed,Strain,lat_lon,Cultivar,Specimen_voucher,isol_growth_condt,Biomaterial_provider,Sample_Type,Sample_Name,env_biome,env_feature,env_material,estimated_size,num_replicons,ploidy,propagation,collected_by,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,AssemblyName,run (run),actual_read_length (run),total_bases (run),project_name,Alias,geographic_location_(country_and/or_sea),Broker_name,isolation-source,env_broad_scale,env_local_scale,env_medium,sub_species,Investigation_type,snout-vent_length,vent-tail,weight,ENA_CHECKLIST,fasta_file (run),organism (run),COUNTRY,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,common_name,environment_(biome),environment_(feature),environment_(material),External_Id,geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Sequencing_method,Submitter_Id,biotic_relationship,Clone,extrachrom_elements,rel_to_oxygen,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level,Isolation_source,Description,Label,identified_by,locus_tag_prefix,geographic_location_(region_and_locality),PHENOTYPE,BIOME,Env_package,feature,material,Replicate,tissue_type,death_date,quality_book_char (run),Sample_ID,birth_location,Genotype,store_cond,tissue-type,geo-loc-name,specimen-voucher,alternative_specimen_voucher,sequencing_date (run),type-material
SRR5271807,WGS,SAMN06347018,FLORIDA STATE UNIVERSITY,public,SRX2575855,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12667_KW1787,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",295,82391,115243,PRJNA88989,Cadam_I12667_KW1787_MYO_Exon2,Model organism or animal,not collected,KW1787,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271808,WGS,SAMN06347017,FLORIDA STATE UNIVERSITY,public,SRX2575856,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12666_KW1610,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",293,40263,97574,PRJNA88989,Cadam_I12666_KW1610_MYO_Exon2,Model organism or animal,not collected,KW1610,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271809,WGS,SAMN06347016,FLORIDA STATE UNIVERSITY,public,SRX2575857,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12665_KW1521,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",288,54769,103253,PRJNA88989,Cadam_I12665_KW1521_MYO_Exon2,Model organism or animal,not collected,KW1521,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271810,WGS,SAMN06347015,FLORIDA STATE UNIVERSITY,public,SRX2575858,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12664_KW1395,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",282,124411,133271,PRJNA88989,Cadam_I12664_KW1395_MYO_Exon2,Model organism or animal,not collected,KW1395,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271811,WGS,SAMN06347014,FLORIDA STATE UNIVERSITY,public,SRX2575859,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12663_KW1300,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",284,103633,123959,PRJNA88989,Cadam_I12663_KW1300_MYO_Exon2,Model organism or animal,not collected,KW1300,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271812,WGS,SAMN06347013,FLORIDA STATE UNIVERSITY,public,SRX2575860,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12662_KW1144,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",293,22303,88875,PRJNA88989,Cadam_I12662_KW1144_MYO_Exon2,Model organism or animal,not collected,KW1144,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271813,WGS,SAMN06347012,FLORIDA STATE UNIVERSITY,public,SRX2575861,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12661_KW0837,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",260,175334,153501,PRJNA88989,Cadam_I12661_KW0837_MYO_Exon2,Model organism or animal,not collected,KW0837,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271814,WGS,SAMN06347011,FLORIDA STATE UNIVERSITY,public,SRX2575862,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12660_MM0001,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",265,53932,102296,PRJNA88989,Cadam_I12660_MM0001_MYO_Exon2,Model organism or animal,not collected,MM0001,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271815,WGS,SAMN06347010,FLORIDA STATE UNIVERSITY,public,SRX2575863,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12659_KW0333,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",261,54065,103382,PRJNA88989,Cadam_I12659_KW0333_MYO_Exon2,Model organism or animal,not collected,KW0333,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271816,WGS,SAMN06347009,FLORIDA STATE UNIVERSITY,public,SRX2575864,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12597_MM99,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",248,187209,157490,PRJNA88989,Cadam_I12597_MM99_MYO_Exon2,Model organism or animal,not collected,MM99,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271817,WGS,SAMN06347008,FLORIDA STATE UNIVERSITY,public,SRX2575865,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12596_MM98,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",240,123987,130710,PRJNA88989,Cadam_I12596_MM98_MYO_Exon2,Model organism or animal,not collected,MM98,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271818,WGS,SAMN06347007,FLORIDA STATE UNIVERSITY,public,SRX2575866,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12595_MM97,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",256,70062,109177,PRJNA88989,Cadam_I12595_MM97_MYO_Exon2,Model organism or animal,not collected,MM97,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271819,WGS,SAMN06347006,FLORIDA STATE UNIVERSITY,public,SRX2575867,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12594_MM96,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",245,92495,119263,PRJNA88989,Cadam_I12594_MM96_MYO_Exon2,Model organism or animal,not collected,MM96,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271820,WGS,SAMN06347005,FLORIDA STATE UNIVERSITY,public,SRX2575868,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12593_MM95,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",254,144057,139846,PRJNA88989,Cadam_I12593_MM95_MYO_Exon2,Model organism or animal,not collected,MM95,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271821,WGS,SAMN06347004,FLORIDA STATE UNIVERSITY,public,SRX2575869,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12592_MM94,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",251,117967,130557,PRJNA88989,Cadam_I12592_MM94_MYO_Exon2,Model organism or animal,not collected,MM94,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271822,WGS,SAMN06347003,FLORIDA STATE UNIVERSITY,public,SRX2575870,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12590_MM92,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",249,91487,119560,PRJNA88989,Cadam_I12590_MM92_MYO_Exon2,Model organism or animal,not collected,MM92,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271823,WGS,SAMN06347002,FLORIDA STATE UNIVERSITY,public,SRX2575871,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12589_MM91,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",241,93264,120065,PRJNA88989,Cadam_I12589_MM91_MYO_Exon2,Model organism or animal,not collected,MM91,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271824,WGS,SAMN06347001,FLORIDA STATE UNIVERSITY,public,SRX2575872,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12588_MM90,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",267,223819,176762,PRJNA88989,Cadam_I12588_MM90_MYO_Exon2,Model organism or animal,not collected,MM90,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271825,WGS,SAMN06347000,FLORIDA STATE UNIVERSITY,public,SRX2575873,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12587_MM0058,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",258,63818,106226,PRJNA88989,Cadam_I12587_MM0058_MYO_Exon2,Model organism or animal,not collected,MM0058,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271826,WGS,SAMN06346999,FLORIDA STATE UNIVERSITY,public,SRX2575874,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12586_MM0046,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",266,169396,152151,PRJNA88989,Cadam_I12586_MM0046_MYO_Exon2,Model organism or animal,not collected,MM0046,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271827,WGS,SAMN06346998,FLORIDA STATE UNIVERSITY,public,SRX2575875,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12585_MM0043,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",242,63659,106542,PRJNA88989,Cadam_I12585_MM0043_MYO_Exon2,Model organism or animal,not collected,MM0043,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271828,WGS,SAMN06346997,FLORIDA STATE UNIVERSITY,public,SRX2575876,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12584_MM0041,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",256,72644,110771,PRJNA88989,Cadam_I12584_MM0041_MYO_Exon2,Model organism or animal,not collected,MM0041,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271830,WGS,SAMN06346995,FLORIDA STATE UNIVERSITY,public,SRX2575878,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12581_MM0002,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",255,83643,116200,PRJNA88989,Cadam_I12581_MM0002_MYO_Exon2,Model organism or animal,not collected,MM0002,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271832,WGS,SAMN06346992,FLORIDA STATE UNIVERSITY,public,SRX2575880,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12578_KW1941,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",257,54543,104178,PRJNA88989,Cadam_I12578_KW1941_MYO_Exon2,Model organism or animal,not collected,KW1941,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271834,WGS,SAMN06346988,FLORIDA STATE UNIVERSITY,public,SRX2575882,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12573_KW1924,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",278,83889,114704,PRJNA88989,Cadam_I12573_KW1924_MYO_Exon2,Model organism or animal,not collected,KW1924,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271835,WGS,SAMN06346987,FLORIDA STATE UNIVERSITY,public,SRX2575883,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12572_KW1921,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",268,230116,178046,PRJNA88989,Cadam_I12572_KW1921_MYO_Exon2,Model organism or animal,not collected,KW1921,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271836,WGS,SAMN06346986,FLORIDA STATE UNIVERSITY,public,SRX2575884,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12571_KW1915,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",278,169784,151119,PRJNA88989,Cadam_I12571_KW1915_MYO_Exon2,Model organism or animal,not collected,KW1915,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271837,WGS,SAMN06346985,FLORIDA STATE UNIVERSITY,public,SRX2575885,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12570_KW1913,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",270,107213,124848,PRJNA88989,Cadam_I12570_KW1913_MYO_Exon2,Model organism or animal,not collected,KW1913,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271838,WGS,SAMN06346984,FLORIDA STATE UNIVERSITY,public,SRX2575886,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12569_KW1907,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",275,59162,105593,PRJNA88989,Cadam_I12569_KW1907_MYO_Exon2,Model organism or animal,not collected,KW1907,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271839,WGS,SAMN06346983,FLORIDA STATE UNIVERSITY,public,SRX2575887,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12568_KW1906,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",283,187694,160863,PRJNA88989,Cadam_I12568_KW1906_MYO_Exon2,Model organism or animal,not collected,KW1906,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271841,WGS,SAMN06346981,FLORIDA STATE UNIVERSITY,public,SRX2575889,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12565_KW1889,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",271,85795,116262,PRJNA88989,Cadam_I12565_KW1889_MYO_Exon2,Model organism or animal,not collected,KW1889,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271842,WGS,SAMN06346980,FLORIDA STATE UNIVERSITY,public,SRX2575890,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12564_KW1886,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",287,189053,161113,PRJNA88989,Cadam_I12564_KW1886_MYO_Exon2,Model organism or animal,not collected,KW1886,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271843,WGS,SAMN06346979,FLORIDA STATE UNIVERSITY,public,SRX2575891,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12563_KW1884,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",285,126718,133366,PRJNA88989,Cadam_I12563_KW1884_MYO_Exon2,Model organism or animal,not collected,KW1884,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271844,WGS,SAMN06346978,FLORIDA STATE UNIVERSITY,public,SRX2575892,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12562_KW1849,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",275,119205,128034,PRJNA88989,Cadam_I12562_KW1849_MYO_Exon2,Model organism or animal,not collected,KW1849,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271846,WGS,SAMN06346976,FLORIDA STATE UNIVERSITY,public,SRX2575894,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12560_KW1788,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",288,114561,129883,PRJNA88989,Cadam_I12560_KW1788_MYO_Exon2,Model organism or animal,not collected,KW1788,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271847,WGS,SAMN06346975,FLORIDA STATE UNIVERSITY,public,SRX2575895,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12558_KW1770,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",278,96734,120332,PRJNA88989,Cadam_I12558_KW1770_MYO_Exon2,Model organism or animal,not collected,KW1770,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5271848,WGS,SAMN06346974,FLORIDA STATE UNIVERSITY,public,SRX2575896,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Crotalus adamanteus,ILLUMINA,2017-07-20T00:00:00Z,Cadam_I12557_KW1769,SRP011323,"bam,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",282,4516,81738,PRJNA88989,Cadam_I12557_KW1769_MYO_Exon2,Model organism or animal,not collected,KW1769,Blood/muscle/liver,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
