transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_029836500.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836499.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836487.1	6.0	5.0	1.0	0.0	1.0	0.0	0.4545454545454546
rna-XM_029836486.1	6.0	6.0	1.0	0.0	1.0	0.0	0.5
rna-XM_011616978.2	6.0	6.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029836488.1	6.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003976089.3	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003976090.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003964989.3	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011604318.2	1.0	0.0	2.0	0.0	1.0	nan	0.0
rna-XM_003964991.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003964981.3	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029836278.1	0.0	5.0	0.0	1.0	1.0	nan	0.0
rna-XM_029836279.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836992.1	2.0	5.0	1.0	0.0	0.37500000000000006	0.0	0.7142857142857143
rna-XM_029836703.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029836080.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029836079.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029836081.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003964995.3	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604321.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011604322.2	6.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011604324.2	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836078.1	18.0	22.0	2.0	2.0	1.0	0.8181818181818182	0.04999999999999999
rna-XM_011604325.2	18.0	21.0	2.0	2.0	1.0	0.8571428571428571	0.038461538461538436
rna-XM_029836760.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029836761.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003964983.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003964998.3	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011604328.2	2.0	0.0	0.0	1.0	0.3333333333333333	inf	-1.0
rna-XM_003964999.3	2.0	0.0	0.0	1.0	0.3333333333333333	inf	-1.0
rna-XM_029836940.1	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011604332.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029836939.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011604329.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011604333.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011604330.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029836945.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836943.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836942.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836941.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604334.2	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029836254.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836255.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003965002.3	1.0	4.0	1.0	0.0	0.3333333333333333	0.0	0.8
rna-XM_029836253.1	1.0	3.0	0.0	1.0	1.0	inf	-0.25
rna-XM_003965003.3	1.0	3.0	0.0	1.0	1.0	inf	-0.25
rna-XM_029835934.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029835935.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011604336.2	6.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029835933.1	25.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029835937.1	5.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029835936.1	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029835930.1	54.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_029835929.1	54.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_029835938.1	8.0	1.0	1.0	0.0	1.0	0.0	0.11111111111111116
rna-XM_029835932.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029835931.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836148.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836147.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836146.1	16.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_029836145.1	16.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_003965005.3	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_003965006.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836151.1	2.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_029836150.1	2.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_003965008.3	1.0	2.0	0.0	2.0	1.0	inf	-0.3333333333333333
rna-XM_003965009.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011604341.2	3.0	3.0	9.0	0.0	0.04395604395604396	0.0	0.5
rna-XM_029836152.1	3.0	3.0	9.0	0.0	0.04395604395604396	0.0	0.5
rna-XM_011604342.2	3.0	3.0	9.0	0.0	0.04395604395604396	0.0	0.5
rna-XM_003965011.3	0.0	1.0	0.0	2.0	1.0	nan	0.0
rna-XM_029836149.1	0.0	1.0	0.0	2.0	1.0	nan	0.0
rna-XM_003965012.3	3.0	3.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029836745.1	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_029836746.1	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_029836744.1	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_029836747.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_011604343.2	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029836748.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_011604344.2	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029836639.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836390.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836389.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836391.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836393.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836388.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836704.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836655.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836654.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836657.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836658.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836673.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836667.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836668.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836671.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836661.1	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_011604359.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836664.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836663.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604360.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836676.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836706.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836707.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836648.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836708.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003965036.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836679.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003965016.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604350.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604351.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836660.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836646.1	3.0	3.0	0.0	1.0	1.0	inf	-0.5
rna-XM_011604354.2	11.0	11.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029836659.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836677.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836650.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836649.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836651.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836652.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836653.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836672.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836666.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836665.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836670.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604358.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836709.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836711.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836674.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_003965018.3	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029836644.1	1.0	2.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_011604362.2	1.0	2.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_029836645.1	1.0	2.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_003965019.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836547.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604369.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836854.1	1.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_029836856.1	1.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_029836857.1	1.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_029836858.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836539.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029836712.1	16.0	6.0	4.0	7.0	0.06454917702439104	4.666666666666667	-0.36363636363636365
rna-XM_029836552.1	1.0	2.0	1.0	0.0	1.0	0.0	0.6666666666666667
rna-XM_029836553.1	1.0	2.0	1.0	0.0	1.0	0.0	0.6666666666666667
rna-XM_003965039.3	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_029836551.1	10.0	5.0	0.0	2.0	0.15441176470588233	inf	-0.6666666666666666
rna-XM_029836550.1	4.0	3.0	3.0	1.0	1.0	0.4444444444444444	0.1785714285714286
rna-XM_029836549.1	13.0	13.0	4.0	0.0	0.11293559569421638	0.0	0.5
rna-XM_029836414.1	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029836413.1	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029836415.1	6.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003976410.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003976417.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003976409.3	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_029835999.1	2.0	3.0	1.0	1.0	1.0	0.6666666666666666	0.09999999999999998
rna-XM_029836000.1	2.0	3.0	1.0	1.0	1.0	0.6666666666666666	0.09999999999999998
rna-XM_029836001.1	1.0	0.0	1.0	1.0	1.0	inf	-0.5
rna-XM_029836003.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836002.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836713.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836718.1	5.0	5.0	1.0	3.0	0.5804195804195804	3.0	-0.25
rna-XM_029836913.1	1.0	3.0	1.0	1.0	1.0	0.3333333333333333	0.25
rna-XM_011617345.2	1.0	3.0	1.0	1.0	1.0	0.3333333333333333	0.25
rna-XM_029836912.1	4.0	4.0	1.0	1.0	1.0	1.0	0.0
rna-XM_029836910.1	4.0	4.0	1.0	1.0	1.0	1.0	0.0
rna-XM_029836914.1	3.0	1.0	0.0	1.0	0.4000000000000001	inf	-0.75
rna-XM_029836924.1	3.0	1.0	2.0	3.0	0.5238095238095237	4.5	-0.35
rna-XM_029836923.1	3.0	1.0	2.0	3.0	0.5238095238095237	4.5	-0.35
rna-XM_029836925.1	3.0	1.0	2.0	3.0	0.5238095238095237	4.5	-0.35
rna-XM_029836916.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836921.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836922.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836917.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836918.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836919.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836920.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029836883.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836884.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029836538.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836534.1	3.0	2.0	0.0	1.0	1.0	inf	-0.6
rna-XM_029836535.1	3.0	2.0	0.0	1.0	1.0	inf	-0.6
rna-XM_029836533.1	3.0	2.0	0.0	1.0	1.0	inf	-0.6
rna-XM_029836536.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029836537.1	3.0	2.0	0.0	1.0	1.0	inf	-0.6
rna-XM_029837022.1	0.0	1.0	1.0	1.0	1.0	0.0	0.5
rna-XM_029836386.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836384.1	4.0	5.0	3.0	1.0	0.5594405594405595	0.26666666666666666	0.3055555555555556
rna-XM_029836382.1	4.0	5.0	3.0	1.0	0.5594405594405595	0.26666666666666666	0.3055555555555556
rna-XM_029836385.1	4.0	5.0	3.0	1.0	0.5594405594405595	0.26666666666666666	0.3055555555555556
rna-XM_029836383.1	4.0	5.0	3.0	1.0	0.5594405594405595	0.26666666666666666	0.3055555555555556
rna-XM_029836216.1	4.0	1.0	3.0	2.0	1.0	2.6666666666666665	-0.20000000000000007
rna-XM_029836212.1	4.0	1.0	3.0	2.0	1.0	2.6666666666666665	-0.20000000000000007
rna-XM_029836215.1	4.0	1.0	3.0	2.0	1.0	2.6666666666666665	-0.20000000000000007
rna-XM_029836213.1	4.0	1.0	3.0	2.0	1.0	2.6666666666666665	-0.20000000000000007
rna-XM_029836217.1	3.0	1.0	3.0	2.0	1.0	2.0	-0.15000000000000002
rna-XM_029836219.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836221.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836218.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029836220.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011617499.2	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029836532.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029837661.1	2.0	5.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_029837660.1	2.0	5.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_003976392.3	2.0	5.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_029837802.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003978742.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837801.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011620113.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837800.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837549.1	5.0	0.0	0.0	2.0	0.04761904761904761	inf	-1.0
rna-XM_029837550.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029837553.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029837552.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_003976596.3	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029837551.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029837554.1	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_029837555.1	1.0	0.0	0.0	1.0	1.0	inf	-1.0
rna-XM_011617571.2	0.0	1.0	1.0	0.0	1.0	0.0	1.0
rna-XM_003976597.3	2.0	0.0	0.0	1.0	0.3333333333333333	inf	-1.0
rna-XM_029837432.1	2.0	0.0	0.0	1.0	0.3333333333333333	inf	-1.0
rna-XM_029837678.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838104.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838102.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838101.1	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838105.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003979931.3	1.0	0.0	1.0	1.0	1.0	inf	-0.5
rna-XM_029837943.1	2.0	0.0	0.0	1.0	0.3333333333333333	inf	-1.0
rna-XM_011621668.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003977302.3	0.0	3.0	2.0	0.0	0.10000000000000002	0.0	1.0
rna-XM_011618455.2	5.0	6.0	4.0	1.0	0.3076923076923077	0.20833333333333334	0.3454545454545455
rna-XM_029837924.1	5.0	6.0	4.0	1.0	0.3076923076923077	0.20833333333333334	0.3454545454545455
rna-XM_029837927.1	4.0	5.0	4.0	1.0	0.3006993006993007	0.2	0.3555555555555556
rna-XM_029837926.1	5.0	6.0	4.0	1.0	0.3076923076923077	0.20833333333333334	0.3454545454545455
rna-XM_029837925.1	5.0	6.0	4.0	1.0	0.3076923076923077	0.20833333333333334	0.3454545454545455
rna-XM_029837928.1	4.0	5.0	4.0	1.0	0.3006993006993007	0.2	0.3555555555555556
rna-XM_003977295.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838018.1	8.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011618454.2	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837609.1	0.0	0.0	2.0	0.0	1.0	nan	NA
rna-XM_029837608.1	0.0	0.0	0.0	2.0	1.0	nan	NA
rna-XM_029837607.1	0.0	0.0	0.0	2.0	1.0	nan	NA
rna-XM_029837866.1	0.0	1.0	1.0	2.0	1.0	0.0	0.3333333333333333
rna-XM_011618453.2	0.0	1.0	1.0	2.0	1.0	0.0	0.3333333333333333
rna-XM_029837863.1	0.0	1.0	1.0	2.0	1.0	0.0	0.3333333333333333
rna-XM_029837864.1	0.0	1.0	1.0	2.0	1.0	0.0	0.3333333333333333
rna-XM_003977294.3	1.0	3.0	1.0	3.0	1.0	1.0	0.0
rna-XM_003977293.3	1.0	3.0	1.0	3.0	1.0	1.0	0.0
rna-XM_003977299.2	0.0	1.0	2.0	0.0	0.3333333333333333	0.0	1.0
rna-XM_003977298.3	2.0	5.0	3.0	2.0	0.558080808080808	0.26666666666666666	0.3142857142857143
rna-XM_011618451.2	2.0	3.0	3.0	2.0	1.0	0.4444444444444444	0.19999999999999996
rna-XM_029837910.1	4.0	5.0	4.0	1.0	0.3006993006993007	0.2	0.3555555555555556
rna-XM_029837911.1	4.0	5.0	4.0	1.0	0.3006993006993007	0.2	0.3555555555555556
rna-XM_029837913.1	4.0	4.0	4.0	1.0	0.5648795648795648	0.25	0.30000000000000004
rna-XM_003977292.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011618447.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003977291.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029837914.1	3.0	2.0	4.0	1.0	1.0	0.375	0.20000000000000007
rna-XM_029837915.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837245.1	6.0	3.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_029837256.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837244.1	6.0	3.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_029837243.1	6.0	3.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_029837247.1	6.0	3.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_029837246.1	6.0	3.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_029837254.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837251.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837255.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837250.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837248.1	6.0	3.0	1.0	1.0	1.0	2.0	-0.16666666666666663
rna-XM_029837253.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837249.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837258.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837259.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837252.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837260.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_029837261.1	5.0	3.0	1.0	0.0	1.0	0.0	0.375
rna-XM_003978743.3	1.0	12.0	1.0	3.0	0.4264705882352941	0.25	0.17307692307692307
rna-XM_029837138.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837129.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837128.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837130.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837131.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837134.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837135.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837122.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837123.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837121.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837136.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837137.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837125.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837124.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837126.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837127.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837133.1	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_029837132.1	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_011604440.2	0.0	0.0	2.0	3.0	1.0	nan	NA
rna-XM_029838012.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838013.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838014.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838015.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003965041.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029837896.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029837505.1	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_011604382.2	0.0	1.0	0.0	1.0	1.0	nan	0.0
rna-XM_029837874.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837592.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838019.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837310.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837309.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604383.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837320.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837313.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837311.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837312.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838020.1	8.0	9.0	2.0	0.0	0.47368421052631576	0.0	0.5294117647058824
rna-XM_011604385.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604386.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837318.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604387.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837314.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837317.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837315.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837316.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837322.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837321.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011620327.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011620328.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838021.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838081.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011604388.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029838137.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838136.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838134.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838135.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029838138.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029837654.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837653.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029837652.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011604389.2	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_003965042.3	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_003965062.2	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029838011.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
