Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,sex,Library Name,dev_stage,BioSampleModel,Tissue,Isolate,geo_loc_name_country,geo_loc_name_country_continent,Breed,Strain,Ecotype,AGE,Cultivar,Specimen_voucher,geo_loc_name,lat_lon,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Collection_date,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,collected_by,geographic_location_(country_and/or_sea),tissue_type,geographic_location_(region_and_locality),Field_ID,run (run),common,sequencing_date (run),common_name,Sample_Name,health_state,date_received,FAMILY,material,Order,Project,provider_id,provider,Submission_description,Submission_identifier,Submission_title,tissue_storage,instrument_model (run),Sample_Type,Library,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,actual_read_length (run),Biomaterial_provider,External_Id,Id_Number,Submitter_Id,total_bases (run),environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Investigation_type,project_name,Sequencing_method,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,biotic_relationship,estimated_size,extrachrom_elements,breeding_history,store_cond,birth_location,Genotype,Isolation_source,Treatment,ArrayExpress-SPECIES,Label,Subject_ID,subsrc_note,Alias,AssemblyName,Description,ENA_CHECKLIST,Host,host_taxid,num_replicons,pathogenicity,ploidy,propagation,ref_biomaterial,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level
SRR4409140,WGS,PRJNA345492,SAMN05868006,LOUISIANA STATE UNIVERSITY,public,SRX2235502,Illumina HiSeq 2500,PAIRED,Hybrid Selection,GENOMIC,Plethodon serratus,ILLUMINA,2016-11-04T00:00:00Z,Pserratus_OMNH41642,SRP091339,200,236080200,90101421,"contigs,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Not collected,Pserratus_OMNH41642,Not collected,Model organism or animal,tail tip,Not applicable,USA,North America,Not applicable,Not applicable,Not applicable,Not collected,Not applicable,OMNH<USA-OK>:41642,"USA:Arkansas\,Polk",,,,,,,,,,,OMNH41642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5248583,WGS,PRJNA347498,SAMN06323807,"CHENGDU INSTITUTE OF BIOLOGY, CHINESE ACADEMY OF SCIENCES",public,SRX2554620,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Rhacophorus chenfui,ILLUMINA,2018-09-01T00:00:00Z,Rhacophorus chenfui voucher XM5130,SRP099371,600,2086561800,1131889380,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,Rhacophorus chenfui XM5130 500bp,not applicable,Model organism or animal,muscle,"Collected from Yingjing\, Sichuan\, China",,,not applicable,not applicable,not applicable,not applicable,not applicable,XM5130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xiaomao Zeng; Yun Xia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5248584,WGS,PRJNA347498,SAMN06323806,"CHENGDU INSTITUTE OF BIOLOGY, CHINESE ACADEMY OF SCIENCES",public,SRX2554621,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Hylarana latouchii,ILLUMINA,2018-09-01T00:00:00Z,Sylvirana (Hylarana) latouchii voucher YSQ284,SRP099371,600,1749121800,948937115,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,Sylvirana (Hylarana) latouchii YSQ284 500bp,not applicable,Model organism or animal,muscle,"Collected from Jinggangshan\, Jiangxi\, China",,,not applicable,not applicable,not applicable,not applicable,not applicable,YSQ284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xiaomao Zeng; Yun Xia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5248585,WGS,PRJNA347498,SAMN06323805,"CHENGDU INSTITUTE OF BIOLOGY, CHINESE ACADEMY OF SCIENCES",public,SRX2554622,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Hyla chinensis,ILLUMINA,2018-09-01T00:00:00Z,Hyla chinensis voucher YSQ106,SRP099371,600,1894048200,1028722280,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,Hyla chinensis YSQ106 500bp,not applicable,Model organism or animal,muscle,"Collected from Jianyang\, Fujian\, China",,,not applicable,not applicable,not applicable,not applicable,not applicable,YSQ106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xiaomao Zeng; Yun Xia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5248586,WGS,PRJNA347498,SAMN05890659,"CHENGDU INSTITUTE OF BIOLOGY, CHINESE ACADEMY OF SCIENCES",public,SRX2554623,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Amolops mantzorum,ILLUMINA,2018-09-01T00:00:00Z,Amolops mantzorum voucher XM6022,SRP099371,600,6113842800,3177233306,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,Amolops mantzorum XM6022 500bp,adult,Model organism or animal,muscle,"collected from Tianquan\, Sichuan\, China",,,,,,,,XM6022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xiaomao Zeng; Yun Xia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2157967,WGS,PRJNA292815,SAMN01999518,UNIVERSITY OF LAUSANNE,public,SRX1144580,Illumina HiSeq 2000,PAIRED,size fractionation,GENOMIC,Hyla arborea,ILLUMINA,2015-08-30T00:00:00Z,HaRef,SRP062378,202,30085108562,18439733578,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,500bp,adult,,,,Switzerland,Europe,,,,,,,Switzerland: Lausanne,,,,2011-04,,,,,"brain, eye, heart, liver, skeletal muscle, testis",,,,,,,,,,,,,,,,,,,,,multiple tissues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HaRef,,,,,,,,,,,,,,,,,,,
SRR4019804,WGS,PRJNA338607,SAMN05559932,THE NATURAL HISTORY MUSEUM,public,SRX2013325,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Telmatobius carrillae,ILLUMINA,2017-08-11T00:00:00Z,KU 214828,SRP081269,610,227617230,153903292,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 214828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019805,WGS,PRJNA338607,SAMN05559923,THE NATURAL HISTORY MUSEUM,public,SRX2013326,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Megaelosia apuana,ILLUMINA,2017-08-11T00:00:00Z,MTR 10783,SRP081269,610,185592500,110653055,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MTR 10783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019806,WGS,PRJNA338607,SAMN05559911,THE NATURAL HISTORY MUSEUM,public,SRX2013327,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Hylodes heyeri,ILLUMINA,2017-08-11T00:00:00Z,DZUP 538,SRP081269,610,129653060,77649979,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,DZUP 538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019807,WGS,PRJNA338607,SAMN05559888,THE NATURAL HISTORY MUSEUM,public,SRX2013328,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Chaltenobatrachus grandisonae,ILLUMINA,2017-08-11T00:00:00Z,DBGUCH 071003,SRP081269,610,153511990,93590281,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,DBGUCH 071003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019204,WGS,PRJNA338607,SAMN05559939,THE NATURAL HISTORY MUSEUM,public,SRX2012728,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Spea bombifrons,ILLUMINA,2017-08-11T00:00:00Z,TWR 729,SRP081269,610,1185962000,786903354,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,TWR 729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019205,WGS,PRJNA338607,SAMN05559938,THE NATURAL HISTORY MUSEUM,public,SRX2012729,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Notaden bennettii,ILLUMINA,2017-08-11T00:00:00Z,DS_121,SRP081269,610,111075510,75101226,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,DS_121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019206,WGS,PRJNA338607,SAMN05559937,THE NATURAL HISTORY MUSEUM,public,SRX2012730,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-08-11T00:00:00Z,TWR 571,SRP081269,610,150253370,101588485,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,TWR 571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019207,WGS,PRJNA338607,SAMN05559936,THE NATURAL HISTORY MUSEUM,public,SRX2012732,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Gastrophryne carolinensis,ILLUMINA,2017-08-11T00:00:00Z,DAW 014,SRP081269,610,703640490,399026040,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,DAW 014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019208,WGS,PRJNA338607,SAMN05559935,THE NATURAL HISTORY MUSEUM,public,SRX2012742,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Calyptocephallela gayi,ILLUMINA,2017-08-11T00:00:00Z,Jose_Grau,SRP081269,610,689118220,423593219,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,Jose_Grau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019243,WGS,PRJNA338607,SAMN05559934,THE NATURAL HISTORY MUSEUM,public,SRX2012747,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Thoropa miliaris,ILLUMINA,2017-08-11T00:00:00Z,MTR 17674,SRP081269,610,686339670,417389972,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MTR 17674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019251,WGS,PRJNA338607,SAMN05559933,THE NATURAL HISTORY MUSEUM,public,SRX2012775,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Telmatobius truebae,ILLUMINA,2017-08-11T00:00:00Z,KU 212455,SRP081269,610,258691850,140687628,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 212455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019252,WGS,PRJNA338607,SAMN05559931,THE NATURAL HISTORY MUSEUM,public,SRX2012776,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Stefania coxi,ILLUMINA,2017-08-11T00:00:00Z,ROM 39478,SRP081269,610,161079040,94910353,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,ROM 39478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019280,WGS,PRJNA338607,SAMN05559930,THE NATURAL HISTORY MUSEUM,public,SRX2012788,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Ololygon catharinae,ILLUMINA,2017-08-11T00:00:00Z,USNM 208986,SRP081269,610,223805340,152895856,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,USNM 208986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019287,WGS,PRJNA338607,SAMN05559929,THE NATURAL HISTORY MUSEUM,public,SRX2012821,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Rhinoderma darwinii,ILLUMINA,2017-08-11T00:00:00Z,MZUC RdCB10,SRP081269,610,294705030,171879741,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,"Liver\, Muscle\, or Skin Swab",MZUC RdCB10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019291,WGS,PRJNA338607,SAMN05559928,THE NATURAL HISTORY MUSEUM,public,SRX2012824,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Rhinella margaritifera,ILLUMINA,2017-08-11T00:00:00Z,KU 215143,SRP081269,610,190942200,107587909,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 215143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019300,WGS,PRJNA338607,SAMN05559927,THE NATURAL HISTORY MUSEUM,public,SRX2012829,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Physalaemus cuvieri,ILLUMINA,2017-08-11T00:00:00Z,KU 289198,SRP081269,610,75452730,41932120,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 289198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019316,WGS,PRJNA338607,SAMN05559926,THE NATURAL HISTORY MUSEUM,public,SRX2012840,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Phyllomedusa tomopterna,ILLUMINA,2017-08-11T00:00:00Z,KU 221949,SRP081269,610,46952310,32012928,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 221949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019333,WGS,PRJNA338607,SAMN05559925,THE NATURAL HISTORY MUSEUM,public,SRX2012857,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Osornophryne guacamayo,ILLUMINA,2017-08-11T00:00:00Z,KU 22149,SRP081269,610,58613070,40781276,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 22149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019422,WGS,PRJNA338607,SAMN05559921,THE NATURAL HISTORY MUSEUM,public,SRX2012914,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Lynchius nebulanastes,ILLUMINA,2017-08-11T00:00:00Z,KU 219807,SRP081269,610,468925910,280223539,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 219807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019425,WGS,PRJNA338607,SAMN05559919,THE NATURAL HISTORY MUSEUM,public,SRX2012946,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Leptodactylus mystaceus,ILLUMINA,2017-08-11T00:00:00Z,JJW 158,SRP081269,610,306869040,169481944,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,JJW 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019426,WGS,PRJNA338607,SAMN05559917,THE NATURAL HISTORY MUSEUM,public,SRX2012947,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Lepidobatrachus laevis,ILLUMINA,2017-08-11T00:00:00Z,UWSP 3599,SRP081269,610,673408890,364551216,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,UWSP 3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019427,WGS,PRJNA338607,SAMN05559918,THE NATURAL HISTORY MUSEUM,public,SRX2012948,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Insuetophrynus acarpicus,ILLUMINA,2017-08-11T00:00:00Z,MZUC IaMehM1,SRP081269,610,228523690,136333362,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MZUC IaMehM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019428,WGS,PRJNA338607,SAMN05559915,THE NATURAL HISTORY MUSEUM,public,SRX2012950,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Incilius alvarius,ILLUMINA,2017-08-11T00:00:00Z,TWR 628,SRP081269,610,37712030,25779582,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,TWR 628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019430,WGS,PRJNA338607,SAMN05559916,THE NATURAL HISTORY MUSEUM,public,SRX2012951,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Boana lanciformis,ILLUMINA,2017-08-11T00:00:00Z,KU 221883,SRP081269,610,270657610,185109034,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 221883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019431,WGS,PRJNA338607,SAMN05559914,THE NATURAL HISTORY MUSEUM,public,SRX2012953,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Hyloxalus nexipus,ILLUMINA,2017-08-11T00:00:00Z,KU 211806,SRP081269,610,223523520,124922743,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 211806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019433,WGS,PRJNA338607,SAMN05559913,THE NATURAL HISTORY MUSEUM,public,SRX2012954,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Hylorina sylvatica,ILLUMINA,2017-08-11T00:00:00Z,MZUC HsPqM1,SRP081269,610,220301500,130401535,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MZUC HsPqM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019434,WGS,PRJNA338607,SAMN05559912,THE NATURAL HISTORY MUSEUM,public,SRX2012955,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Hylodes phyllodes,ILLUMINA,2017-08-11T00:00:00Z,MTR 11656,SRP081269,610,643827550,389886886,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MTR 11656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019435,WGS,PRJNA338607,SAMN05559910,THE NATURAL HISTORY MUSEUM,public,SRX2012956,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Dryophytes cinereus,ILLUMINA,2017-08-11T00:00:00Z,LUSMZ 48181,SRP081269,610,50872780,30168239,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,LUSMZ 48181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019436,WGS,PRJNA338607,SAMN05559909,THE NATURAL HISTORY MUSEUM,public,SRX2012958,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Hyalinobatrachium colymbiphyllum,ILLUMINA,2017-08-11T00:00:00Z,MVZ 149768,SRP081269,610,169453730,95168525,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MVZ 149768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019438,WGS,PRJNA338607,SAMN05559908,THE NATURAL HISTORY MUSEUM,public,SRX2012959,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Hemiphractus proboscideus,ILLUMINA,2017-08-11T00:00:00Z,KU 217513,SRP081269,610,233638540,136594482,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 217513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019439,WGS,PRJNA338607,SAMN05559907,THE NATURAL HISTORY MUSEUM,public,SRX2012960,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Gastrotheca nicefori,ILLUMINA,2017-08-11T00:00:00Z,KU_181071,SRP081269,610,88512830,60419013,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU_181071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019440,WGS,PRJNA338607,SAMN05559906,THE NATURAL HISTORY MUSEUM,public,SRX2012961,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Flectonotus pygmaeus,ILLUMINA,2017-08-11T00:00:00Z,KU 184958,SRP081269,610,247448940,174850944,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,KU 184958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019450,WGS,PRJNA338607,SAMN05559905,THE NATURAL HISTORY MUSEUM,public,SRX2012964,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Eupsophus roseus,ILLUMINA,2017-08-11T00:00:00Z,SSUC ErVal1,SRP081269,610,140182270,83885219,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,SSUC ErVal1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4019473,WGS,PRJNA338607,SAMN05559902,THE NATURAL HISTORY MUSEUM,public,SRX2012985,Illumina MiSeq,PAIRED,Reduced Representation,GENOMIC,Eupsophus emiliopugini,ILLUMINA,2017-08-11T00:00:00Z,MZYC EeChiH1,SRP081269,610,174930920,104938770,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not collected,,,Model organism or animal,Liver or Muscle,MZYC EeChiH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
