BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar
PRJNA612146	SRR12601833	WGS	300	7565680500	SAMN14363310	2884618911	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085415	Illumina HiSeq 4000	232	PAIRED	RANDOM	GENOMIC	Hippocampus_kuda	ILLUMINA	2020-09-06T00:00:00Z	Hku_4	SRP280296	Model organism or animal	missing	muscle-232	Not applicable	missing	missing-232	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-232
PRJNA612146	SRR12601835	WGS	300	6491200800	SAMN14363149	2585339119	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085557	Illumina HiSeq 4000	71	PAIRED	RANDOM	GENOMIC	Hippocampus_comes	ILLUMINA	2020-09-06T00:00:00Z	Hcm_8	SRP280296	Model organism or animal	missing	muscle-71	Not applicable	missing	missing-71	Banjarmasin\, Malaysia	Not applicable	Not applicable	Not applicable-71
PRJNA612146	SRR12601840	WGS	300	7990647900	SAMN14363145	3272501154	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085552	Illumina HiSeq 4000	67	PAIRED	RANDOM	GENOMIC	Hippocampus_comes	ILLUMINA	2020-09-06T00:00:00Z	Hcm_3	SRP280296	Model organism or animal	missing	muscle-67	Not applicable	missing	missing-67	Banjarmasin\, Malaysia	Not applicable	Not applicable	Not applicable-67
PRJNA612146	SRR12601842	WGS	300	6437309700	SAMN14363143	2566529071	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085550	Illumina HiSeq 4000	65	PAIRED	RANDOM	GENOMIC	Hippocampus_comes	ILLUMINA	2020-09-06T00:00:00Z	Hcm_1	SRP280296	Model organism or animal	missing	muscle-65	Not applicable	missing	missing-65	Banjarmasin\, Malaysia	Not applicable	Not applicable	Not applicable-65
PRJNA612146	SRR12601843	WGS	300	7373776200	SAMN14363142	2991260537	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085549	Illumina HiSeq 4000	64	PAIRED	RANDOM	GENOMIC	Hippocampus_camelopardalis	ILLUMINA	2020-09-06T00:00:00Z	Hcd_S7	SRP280296	Model organism or animal	missing	muscle-64	Not applicable	missing	missing-64	Tanzania\, South Africa	Not applicable	Not applicable	Not applicable-64
PRJNA612146	SRR12601845	WGS	300	7101830700	SAMN14363140	2681843313	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085547	Illumina HiSeq 4000	62	PAIRED	RANDOM	GENOMIC	Hippocampus_casscsio	ILLUMINA	2020-09-06T00:00:00Z	Hcc_15	SRP280296	Model organism or animal	missing	muscle-62	Not applicable	missing	missing-62	Massawa\, Somalia	Not applicable	Not applicable	Not applicable-62
PRJNA612146	SRR12601847	WGS	300	9466565100	SAMN14363085	3662473942	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085545	Illumina HiSeq 4000	7	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_7	SRP280296	Model organism or animal	missing	muscle-7	Not applicable	missing	missing-7	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-7
PRJNA612146	SRR12601848	WGS	300	7955753400	SAMN14363138	3065954446	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085544	Illumina HiSeq 4000	60	PAIRED	RANDOM	GENOMIC	Hippocampus_casscsio	ILLUMINA	2020-09-06T00:00:00Z	Hcc_10	SRP280296	Model organism or animal	missing	muscle-60	Not applicable	missing	missing-60	Massawa\, Somalia	Not applicable	Not applicable	Not applicable-60
PRJNA612146	SRR12601853	WGS	300	6648885300	SAMN14363133	2508032621	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085539	Illumina HiSeq 4000	55	PAIRED	RANDOM	GENOMIC	Hippocampus_casscsio	ILLUMINA	2020-09-06T00:00:00Z	Hcc_2	SRP280296	Model organism or animal	missing	muscle-55	Not applicable	missing	missing-55	Bossasso\, Somalia	Not applicable	Not applicable	Not applicable-55
PRJNA612146	SRR12601856	WGS	300	9560442600	SAMN14363130	3751904053	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085536	Illumina HiSeq 4000	52	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_18	SRP280296	Model organism or animal	missing	muscle-52	Not applicable	missing	missing-52	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-52
PRJNA612146	SRR12601858	WGS	300	10031290200	SAMN14363084	3902879595	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085534	Illumina HiSeq 4000	6	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_6	SRP280296	Model organism or animal	missing	muscle-6	Not applicable	missing	missing-6	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-6
PRJNA612146	SRR12601859	WGS	300	9776808000	SAMN14363128	3918484539	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085533	Illumina HiSeq 4000	50	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_16	SRP280296	Model organism or animal	missing	muscle-50	Not applicable	missing	missing-50	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-50
PRJNA612146	SRR12601861	WGS	300	10086904500	SAMN14363126	3746407628	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085531	Illumina HiSeq 4000	48	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_14	SRP280296	Model organism or animal	missing	muscle-48	Not applicable	missing	missing-48	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-48
PRJNA612146	SRR12601863	WGS	300	8425644600	SAMN14363124	3569325687	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085529	Illumina HiSeq 4000	46	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_12	SRP280296	Model organism or animal	missing	muscle-46	Not applicable	missing	missing-46	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-46
PRJNA612146	SRR12601866	WGS	300	6830426100	SAMN14363121	2857560564	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085526	Illumina HiSeq 4000	43	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_9	SRP280296	Model organism or animal	missing	muscle-43	Not applicable	missing	missing-43	Xiamen\, China	Not applicable	Not applicable	Not applicable-43
PRJNA612146	SRR12601871	WGS	300	7732648500	SAMN14363277	3085372082	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085521	Illumina HiSeq 4000	199	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S22	SRP280296	Model organism or animal	missing	muscle-199	Not applicable	missing	missing-199	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-199
PRJNA612146	SRR12601873	WGS	300	6488374200	SAMN14363275	2699520242	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085519	Illumina HiSeq 4000	197	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S20	SRP280296	Model organism or animal	missing	muscle-197	Not applicable	missing	missing-197	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-197
PRJNA612146	SRR12601875	WGS	300	7408566000	SAMN14363273	2999436944	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085517	Illumina HiSeq 4000	195	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S18	SRP280296	Model organism or animal	missing	muscle-195	Not applicable	missing	missing-195	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-195
PRJNA612146	SRR12601878	WGS	300	6944466000	SAMN14363270	2749809701	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085514	Illumina HiSeq 4000	192	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S13	SRP280296	Model organism or animal	missing	muscle-192	Not applicable	missing	missing-192	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-192
PRJNA612146	SRR12601879	WGS	300	7437534900	SAMN14363269	2959490302	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085513	Illumina HiSeq 4000	191	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S12	SRP280296	Model organism or animal	missing	muscle-191	Not applicable	missing	missing-191	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-191
PRJNA612146	SRR12601882	WGS	300	8127898200	SAMN14363267	3216184988	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085510	Illumina HiSeq 4000	189	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S10	SRP280296	Model organism or animal	missing	muscle-189	Not applicable	missing	missing-189	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-189
PRJNA612146	SRR12601884	WGS	300	8401002600	SAMN14363265	3405595486	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085508	Illumina HiSeq 4000	187	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_S1	SRP280296	Model organism or animal	missing	muscle-187	Not applicable	missing	missing-187	Lima\, Peru	Not applicable	Not applicable	Not applicable-187
PRJNA612146	SRR12601886	WGS	300	7881010800	SAMN14363263	3256523515	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085506	Illumina HiSeq 4000	185	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_20	SRP280296	Model organism or animal	missing	muscle-185	Not applicable	missing	missing-185	Lima\, Peru	Not applicable	Not applicable	Not applicable-185
PRJNA612146	SRR12601887	WGS	300	8183077200	SAMN14363262	3385851877	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085505	Illumina HiSeq 4000	184	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_19	SRP280296	Model organism or animal	missing	muscle-184	Not applicable	missing	missing-184	Lima\, Peru	Not applicable	Not applicable	Not applicable-184
PRJNA612146	SRR12601889	WGS	300	8204374500	SAMN14363260	3187205904	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085503	Illumina HiSeq 4000	182	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_17	SRP280296	Model organism or animal	missing	muscle-182	Not applicable	missing	missing-182	Lima\, Peru	Not applicable	Not applicable	Not applicable-182
PRJNA612146	SRR12601891	WGS	300	8403439200	SAMN14363097	3392398753	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085501	Illumina HiSeq 4000	19	PAIRED	RANDOM	GENOMIC	Hippocampus_algiricus	ILLUMINA	2020-09-06T00:00:00Z	Hag_3	SRP280296	Model organism or animal	missing	muscle-19	Not applicable	missing	missing-19	Luanda\, Angola	Not applicable	Not applicable	Not applicable-19
PRJNA612146	SRR12601893	WGS	300	6849741300	SAMN14363257	2786487000	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085499	Illumina HiSeq 4000	179	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_13	SRP280296	Model organism or animal	missing	muscle-179	Not applicable	missing	missing-179	Lima\, Peru	Not applicable	Not applicable	Not applicable-179
PRJNA612146	SRR12601897	WGS	300	8894166900	SAMN14363253	3674061764	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085495	Illumina HiSeq 4000	175	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_8	SRP280296	Model organism or animal	missing	muscle-175	Not applicable	missing	missing-175	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-175
PRJNA612146	SRR12601899	WGS	300	6761892000	SAMN14363251	2737934925	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085493	Illumina HiSeq 4000	173	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_6	SRP280296	Model organism or animal	missing	muscle-173	Not applicable	missing	missing-173	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-173
PRJNA612146	SRR12601901	WGS	300	6444978900	SAMN14363249	2641272005	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085491	Illumina HiSeq 4000	171	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_4	SRP280296	Model organism or animal	missing	muscle-171	Not applicable	missing	missing-171	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-171
PRJNA612146	SRR12601903	WGS	300	7324134000	SAMN14363248	2998111349	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085489	Illumina HiSeq 4000	170	PAIRED	RANDOM	GENOMIC	Hippocampus_ingens	ILLUMINA	2020-09-06T00:00:00Z	Hig_3	SRP280296	Model organism or animal	missing	muscle-170	Not applicable	missing	missing-170	Puerto Vallarta\, Jalisco\, Mexico	Not applicable	Not applicable	Not applicable-170
PRJNA612146	SRR12601905	WGS	300	11965961700	SAMN14363246	4609485833	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085451	Illumina HiSeq 4000	168	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_22	SRP280296	Model organism or animal	missing	muscle-168	Not applicable	missing	missing-168	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-168
PRJNA612146	SRR12601907	WGS	300	6397945200	SAMN14363211	2615946186	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085485	Illumina HiSeq 4000	133	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_3	SRP280296	Model organism or animal	missing	muscle-133	Not applicable	missing	missing-133	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-133
PRJNA612146	SRR12601910	WGS	300	7380261300	SAMN14363092	2955440849	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085482	Illumina HiSeq 4000	14	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_S3	SRP280296	Model organism or animal	missing	muscle-14	Not applicable	missing	missing-14	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-14
PRJNA612146	SRR12601914	WGS	300	13045513200	SAMN14363205	5376112621	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085478	Illumina HiSeq 4000	127	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_70	SRP280296	Model organism or animal	missing	muscle-127	Not applicable	missing	missing-127	Durban\, South Africa	Not applicable	Not applicable	Not applicable-127
PRJNA612146	SRR12601915	WGS	300	7153398600	SAMN14363204	3030329513	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085477	Illumina HiSeq 4000	126	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_62	SRP280296	Model organism or animal	missing	muscle-126	Not applicable	missing	missing-126	Durban\, South Africa	Not applicable	Not applicable	Not applicable-126
PRJNA612146	SRR12601917	WGS	300	9743154900	SAMN14363202	3992329102	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085475	Illumina HiSeq 4000	124	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_49	SRP280296	Model organism or animal	missing	muscle-124	Not applicable	missing	missing-124	Durban\, South Africa	Not applicable	Not applicable	Not applicable-124
PRJNA612146	SRR12601919	WGS	300	6238382400	SAMN14363200	2631034109	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085473	Illumina HiSeq 4000	122	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_47	SRP280296	Model organism or animal	missing	muscle-122	Not applicable	missing	missing-122	Durban\, South Africa	Not applicable	Not applicable	Not applicable-122
PRJNA612146	SRR12601921	WGS	300	7328152500	SAMN14363091	2978613045	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085471	Illumina HiSeq 4000	13	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_S2	SRP280296	Model organism or animal	missing	muscle-13	Not applicable	missing	missing-13	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-13
PRJNA612146	SRR12601923	WGS	300	6276884100	SAMN14363197	2625361350	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085469	Illumina HiSeq 4000	119	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_38	SRP280296	Model organism or animal	missing	muscle-119	Not applicable	missing	missing-119	Durban\, South Africa	Not applicable	Not applicable	Not applicable-119
PRJNA612146	SRR12601925	WGS	300	5416695300	SAMN14363195	2272325787	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085467	Illumina HiSeq 4000	117	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_35	SRP280296	Model organism or animal	missing	muscle-117	Not applicable	missing	missing-117	Durban\, South Africa	Not applicable	Not applicable	Not applicable-117
PRJNA612146	SRR12601927	WGS	300	8708196300	SAMN14363193	3439756658	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085465	Illumina HiSeq 4000	115	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_15	SRP280296	Model organism or animal	missing	muscle-115	Not applicable	missing	missing-115	Durban\, South Africa	Not applicable	Not applicable	Not applicable-115
PRJNA612146	SRR12601929	WGS	300	17036037000	SAMN14363191	6507255054	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085463	Illumina HiSeq 4000	113	PAIRED	RANDOM	GENOMIC	Hippocampus_fuscus	ILLUMINA	2020-09-06T00:00:00Z	Hfc_3	SRP280296	Model organism or animal	missing	muscle-113	Not applicable	missing	missing-113	Durban\, South Africa	Not applicable	Not applicable	Not applicable-113
PRJNA612146	SRR12601932	WGS	300	8064141300	SAMN14363090	3249500309	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085460	Illumina HiSeq 4000	12	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_S1	SRP280296	Model organism or animal	missing	muscle-12	Not applicable	missing	missing-12	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-12
PRJNA612146	SRR12601935	WGS	300	9061208100	SAMN14363186	3523437098	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085457	Illumina HiSeq 4000	108	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_19	SRP280296	Model organism or animal	missing	muscle-108	Not applicable	missing	missing-108	Palm Bay\, US	Not applicable	Not applicable	Not applicable-108
PRJNA612146	SRR12601938	WGS	300	7978997100	SAMN14363183	3120419345	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085454	Illumina HiSeq 4000	105	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_16	SRP280296	Model organism or animal	missing	muscle-105	Not applicable	missing	missing-105	Palm Bay\, US	Not applicable	Not applicable	Not applicable-105
PRJNA612146	SRR12601940	WGS	300	8564199300	SAMN14363181	3285872689	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085452	Illumina HiSeq 4000	103	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_14	SRP280296	Model organism or animal	missing	muscle-103	Not applicable	missing	missing-103	Palm Bay\, US	Not applicable	Not applicable	Not applicable-103
PRJNA612146	SRR12601942	WGS	300	12606326400	SAMN14363245	4992597251	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085450	Illumina HiSeq 4000	167	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_21	SRP280296	Model organism or animal	missing	muscle-167	Not applicable	missing	missing-167	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-167
