Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,sex,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,sub_species,Isolate,BioSampleModel,strain,body_site,Label,pathovar,sample_name,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Age,common_name,BIOMATERIAL_PROVIDER,Cultivar,BREED,lat_lon,tissue,collected_by,Host,tissue_type,Isolation_source,geographic_location_(region_and_locality),Host_disease,geographic_location_(country_and/or_sea),project_name,Individual,passage_history,sample_type,host_description,host_disease_stage,host_tissue_sampled,host_health_state,host_scientific_name,COUNTRY,source_material_ID,actual_read_length (run),center_name (exp),env_biome,env_feature,env_material,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Investigation_type,isol_growth_condt,num_replicons,Run (run),sequencing_method,total_bases (run),ref_biomaterial,host-associated_environmental_package,serovar,dev_stage,env_broad_scale,env_local_scale,env_medium,estimated_size,human_gut_environmental_package,locus_tag_prefix,Genotype,Ecotype,ENA_duplicate,store_cond,AssemblyName,attribute_package,biotic_relationship,dangling_references (run),health_disease_stat,host_species,IFSAC+_Category,isolate_name_alias,lab_host,nat-host,ontological_term,pathogenicity,pathotype,ploidy,propagation,provider,samp_collect_device,samp_mat_process,sample_accession (run),sample_same_as,serotype,Source_code,source_type,specific_host,specimen_category,specimen_voucher,trophic_level,uFORGE_Sample_ID,Warwick_ST
ERR850006,WGS,199,4094014662,PRJEB9057,SAMEA3334508,2706915234,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930917,Illumina HiSeq 2000,DNA_487,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334508,ERP010115,,,,,,,,,,,,,DNA_487,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334508,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:11:22Z,public,DNA_487,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850007,WGS,199,4253585797,PRJEB9057,SAMEA3334509,2848766887,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930918,Illumina HiSeq 2000,DNA_488,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334509,ERP010115,,,,,,,,,,,,,DNA_488,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334509,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:11:22Z,public,DNA_488,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850010,WGS,200,4157621600,PRJEB9057,SAMEA3334510,2844683981,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930921,Illumina HiSeq 2000,DNA_491,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334510,ERP010115,,,,,,,,,,,,,DNA_491,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334510,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:24Z,public,DNA_491,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850011,WGS,200,4210379800,PRJEB9057,SAMEA3334511,2791412776,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930922,Illumina HiSeq 2000,DNA_492,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334511,ERP010115,,,,,,,,,,,,,DNA_492,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334511,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_492,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850012,WGS,200,2708402800,PRJEB9057,SAMEA3334512,1793388540,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930923,Illumina HiSeq 2000,DNA_493,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334512,ERP010115,,,,,,,,,,,,,DNA_493,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334512,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:11:22Z,public,DNA_493,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850013,WGS,200,2708810800,PRJEB9057,SAMEA3334513,1827287535,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930924,Illumina HiSeq 2000,DNA_494,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334513,ERP010115,,,,,,,,,,,,,DNA_494,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334513,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_494,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850014,WGS,200,3224146200,PRJEB9057,SAMEA3334514,2142479853,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930925,Illumina HiSeq 2000,DNA_495,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334514,ERP010115,,,,,,,,,,,,,DNA_495,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334514,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_495,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850015,WGS,200,3224039000,PRJEB9057,SAMEA3334515,2181544918,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930926,Illumina HiSeq 2000,DNA_496,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334515,ERP010115,,,,,,,,,,,,,DNA_496,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334515,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_496,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850016,WGS,200,2481872400,PRJEB9057,SAMEA3334580,1656691804,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930927,Illumina HiSeq 2000,DNA_497,PAIRED,RANDOM,GENOMIC,Corvus frugilegus,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334580,ERP010115,,,,,,,,,,,,,DNA_497,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334580,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:15:42Z,public,DNA_497,,rook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850017,WGS,200,2482849600,PRJEB9057,SAMEA3334581,1686732348,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930928,Illumina HiSeq 2000,DNA_498,PAIRED,RANDOM,GENOMIC,Corvus frugilegus,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334581,ERP010115,,,,,,,,,,,,,DNA_498,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334581,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:15:42Z,public,DNA_498,,rook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850018,WGS,200,3483239400,PRJEB9057,SAMEA3334516,2372843822,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930929,Illumina HiSeq 2000,DNA_499,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334516,ERP010115,,,,,,,,,,,,,DNA_499,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334516,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_499,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850019,WGS,200,3520543600,PRJEB9057,SAMEA3334517,2321674979,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930930,Illumina HiSeq 2000,DNA_500,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334517,ERP010115,,,,,,,,,,,,,DNA_500,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334517,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_500,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850020,WGS,200,3103130000,PRJEB9057,SAMEA3334518,2106092663,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930931,Illumina HiSeq 2000,DNA_501,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334518,ERP010115,,,,,,,,,,,,,DNA_501,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334518,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_501,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850021,WGS,200,3140906400,PRJEB9057,SAMEA3334519,2061365325,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930932,Illumina HiSeq 2000,DNA_502,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334519,ERP010115,,,,,,,,,,,,,DNA_502,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334519,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_502,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850022,WGS,200,4713708800,PRJEB9057,SAMEA3334520,3176780799,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930933,Illumina HiSeq 2000,DNA_503,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334520,ERP010115,,,,,,,,,,,,,DNA_503,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334520,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_503,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850023,WGS,200,4763462400,PRJEB9057,SAMEA3334521,3220112188,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930934,Illumina HiSeq 2000,DNA_504,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334521,ERP010115,,,,,,,,,,,,,DNA_504,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334521,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:37:19Z,public,DNA_504,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850024,WGS,200,3786125600,PRJEB9057,SAMEA3334522,2499098421,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930935,Illumina HiSeq 2000,DNA_505,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334522,ERP010115,,,,,,,,,,,,,DNA_505,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334522,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:37:19Z,public,DNA_505,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850025,WGS,200,3780154800,PRJEB9057,SAMEA3334523,2541960377,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930936,Illumina HiSeq 2000,DNA_506,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334523,ERP010115,,,,,,,,,,,,,DNA_506,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334523,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_506,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850026,WGS,200,3939216000,PRJEB9057,SAMEA3334566,2664829894,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930937,Illumina HiSeq 2000,DNA_507,PAIRED,RANDOM,GENOMIC,Corvus dauuricus,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334566,ERP010115,,,,,,,,,,,,,DNA_507,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334566,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T13:23:02Z,public,DNA_507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850027,WGS,200,3981969600,PRJEB9057,SAMEA3334567,2702426078,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930938,Illumina HiSeq 2000,DNA_508,PAIRED,RANDOM,GENOMIC,Corvus dauuricus,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334567,ERP010115,,,,,,,,,,,,,DNA_508,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334567,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T13:23:04Z,public,DNA_508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850028,WGS,200,3340602800,PRJEB9057,SAMEA3334524,2272361512,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930939,Illumina HiSeq 2000,DNA_509,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334524,ERP010115,,,,,,,,,,,,,DNA_509,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334524,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_509,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850029,WGS,200,3377993400,PRJEB9057,SAMEA3334525,2223031816,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930940,Illumina HiSeq 2000,DNA_510,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334525,ERP010115,,,,,,,,,,,,,DNA_510,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334525,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_510,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850030,WGS,200,3688013000,PRJEB9057,SAMEA3334526,2491260934,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930941,Illumina HiSeq 2000,DNA_511,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334526,ERP010115,,,,,,,,,,,,,DNA_511,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334526,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_511,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850031,WGS,200,3729037000,PRJEB9057,SAMEA3334527,2526400930,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930942,Illumina HiSeq 2000,DNA_512,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334527,ERP010115,,,,,,,,,,,,,DNA_512,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334527,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_512,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850032,WGS,200,3835429200,PRJEB9057,SAMEA3334528,2555944533,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930943,Illumina HiSeq 2000,DNA_513,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334528,ERP010115,,,,,,,,,,,,,DNA_513,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334528,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_513,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850033,WGS,200,3836537800,PRJEB9057,SAMEA3334529,2602153973,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930944,Illumina HiSeq 2000,DNA_514,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334529,ERP010115,,,,,,,,,,,,,DNA_514,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334529,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_514,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850034,WGS,200,3004454400,PRJEB9057,SAMEA3334530,2039893041,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930945,Illumina HiSeq 2000,DNA_515,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334530,ERP010115,,,,,,,,,,,,,DNA_515,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334530,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_515,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850035,WGS,200,3036474600,PRJEB9057,SAMEA3334531,1994398545,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930946,Illumina HiSeq 2000,DNA_516,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334531,ERP010115,,,,,,,,,,,,,DNA_516,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334531,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:12:24Z,public,DNA_516,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850036,WGS,200,5328204200,PRJEB9057,SAMEA3334532,3603489853,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930947,Illumina HiSeq 2000,DNA_517,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334532,ERP010115,,,,,,,,,,,,,DNA_517,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334532,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_517,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850037,WGS,200,5387716000,PRJEB9057,SAMEA3334533,3654702118,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930948,Illumina HiSeq 2000,DNA_518,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334533,ERP010115,,,,,,,,,,,,,DNA_518,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334533,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_518,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR850038,WGS,200,3555425600,PRJEB9057,SAMEA3334534,2349155721,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930949,Illumina HiSeq 2000,DNA_519,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334534,ERP010115,,,,,,,,,,,,,DNA_519,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334534,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:58Z,public,DNA_519,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
