BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Collection_date	lat_lon	Strain	Breed	Cultivar	AssemblyName	use_species
PRJNA323589	SRR7208939	WGS	202	815485110	SAMN05930458	494631156	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117730	Illumina HiSeq 2500	ER-15	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-15	SRP092392	Model organism or animal	male	caudal fin	ER-15	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208940	WGS	202	880958562	SAMN05930455	511127656	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117729	Illumina HiSeq 2500	ER-12	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-12	SRP092392	Model organism or animal	male	caudal fin	ER-12	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208941	WGS	202	503731238	SAMN05930456	400363536	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117728	Illumina HiSeq 2500	ER-13	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-13	SRP092392	Model organism or animal	male	caudal fin	ER-13	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208942	WGS	202	1029174042	SAMN05930737	551901423	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117727	Illumina HiSeq 2500	SH-6	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-6	SRP092392	Model organism or animal	male	caudal fin	SH-6	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208944	WGS	202	76685058	SAMN05930739	267450227	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117725	Illumina HiSeq 2500	SH-8	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-8	SRP092392	Model organism or animal	male	caudal fin	SH-8	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208945	WGS	202	325189498	SAMN05930738	343994016	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117724	Illumina HiSeq 2500	SH-7	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-7	SRP092392	Model organism or animal	male	caudal fin	SH-7	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208946	WGS	202	1021180094	SAMN05930733	549101561	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117723	Illumina HiSeq 2500	SH-41	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-41	SRP092392	Model organism or animal	female	caudal fin	SH-41	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208948	WGS	202	836583606	SAMN05930735	497125596	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117721	Illumina HiSeq 2500	SH-4	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-4	SRP092392	Model organism or animal	male	caudal fin	SH-4	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208949	WGS	202	733804592	SAMN05930734	463358878	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117720	Illumina HiSeq 2500	SH-42	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-42	SRP092392	Model organism or animal	female	caudal fin	SH-42	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208951	WGS	202	789061288	SAMN05930731	480566819	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117718	Illumina HiSeq 2500	SH-3	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-3	SRP092392	Model organism or animal	male	caudal fin	SH-3	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208954	WGS	202	761863402	SAMN05930652	472323416	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117715	Illumina HiSeq 2500	NYC-15	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-15	SRP092392	Model organism or animal	male	caudal fin	NYC-15	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208958	WGS	202	581847062	SAMN05930465	424630395	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117711	Illumina HiSeq 2500	ER-22	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-22	SRP092392	Model organism or animal	male	caudal fin	ER-22	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208959	WGS	202	545138410	SAMN05930472	417007342	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117710	Illumina HiSeq 2500	ER-29	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-29	SRP092392	Model organism or animal	male	caudal fin	ER-29	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208961	WGS	202	163789882	SAMN05930470	295952275	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117708	Illumina HiSeq 2500	ER-27	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-27	SRP092392	Model organism or animal	male	caudal fin	ER-27	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208971	WGS	202	384402162	SAMN05930698	356091654	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117698	Illumina HiSeq 2500	SH-202	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-202	SRP092392	Model organism or animal	female	caudal fin	SH-202	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208973	WGS	202	623962648	SAMN05930696	433877834	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117696	Illumina HiSeq 2500	SH-1	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-1	SRP092392	Model organism or animal	male	caudal fin	SH-1	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208975	WGS	202	765921380	SAMN05930595	481670781	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117883	Illumina HiSeq 2500	KC-5	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-5	SRP092392	Model organism or animal	male	caudal fin	KC-5	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208978	WGS	202	47727348	SAMN05930479	258581843	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117880	Illumina HiSeq 2500	ER-36	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-36	SRP092392	Model organism or animal	female	caudal fin	ER-36	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208981	WGS	202	954428790	SAMN05930482	544600423	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117877	Illumina HiSeq 2500	ER-40	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-40	SRP092392	Model organism or animal	female	caudal fin	ER-40	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208983	WGS	202	975567080	SAMN05930476	545578136	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117875	Illumina HiSeq 2500	ER-33	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-33	SRP092392	Model organism or animal	female	caudal fin	ER-33	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208985	WGS	202	1256246484	SAMN05930478	625532794	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117873	Illumina HiSeq 2500	ER-35	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-35	SRP092392	Model organism or animal	female	caudal fin	ER-35	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208987	WGS	202	604855266	SAMN05930474	432577003	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117871	Illumina HiSeq 2500	ER-31	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-31	SRP092392	Model organism or animal	female	caudal fin	ER-31	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208803	WGS	202	769677166	SAMN05930679	480952176	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117866	Illumina HiSeq 2500	NYC-47	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-47	SRP092392	Model organism or animal	female	caudal fin	NYC-47	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208804	WGS	202	794379140	SAMN05930681	484849140	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117865	Illumina HiSeq 2500	NYC-49	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-49	SRP092392	Model organism or animal	male	caudal fin	NYC-49	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208805	WGS	202	884635972	SAMN05930680	504652476	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117864	Illumina HiSeq 2500	NYC-48	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-48	SRP092392	Model organism or animal	male	caudal fin	NYC-48	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208807	WGS	202	833372614	SAMN05930682	494341661	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117862	Illumina HiSeq 2500	NYC-50	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-50	SRP092392	Model organism or animal	female	caudal fin	NYC-50	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208809	WGS	202	985408924	SAMN05930684	534326105	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117860	Illumina HiSeq 2500	NYC-52	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-52	SRP092392	Model organism or animal	female	caudal fin	NYC-52	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208810	WGS	202	946466758	SAMN05930687	521003960	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117859	Illumina HiSeq 2500	NYC-55	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-55	SRP092392	Model organism or animal	male	caudal fin	NYC-55	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208813	WGS	202	767133380	SAMN05930688	473714762	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117856	Illumina HiSeq 2500	NYC-8	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-8	SRP092392	Model organism or animal	female	caudal fin	NYC-8	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208815	WGS	202	820695296	SAMN05930483	503938560	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117854	Illumina HiSeq 2500	ER-41	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-41	SRP092392	Model organism or animal	female	caudal fin	ER-41	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208819	WGS	202	989044520	SAMN05930487	544613036	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117850	Illumina HiSeq 2500	ER-45	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-45	SRP092392	Model organism or animal	female	caudal fin	ER-45	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208822	WGS	202	70825240	SAMN05930492	265763477	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117847	Illumina HiSeq 2500	ER-50	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-50	SRP092392	Model organism or animal	female	caudal fin	ER-50	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208824	WGS	202	342514634	SAMN05930670	354169503	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117845	Illumina HiSeq 2500	NYC-33	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-33	SRP092392	Model organism or animal	female	caudal fin	NYC-33	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208826	WGS	202	783735962	SAMN05930710	481307153	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117843	Illumina HiSeq 2500	SH-213	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-213	SRP092392	Model organism or animal	female	caudal fin	SH-213	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208827	WGS	202	1139030732	SAMN05930711	591934311	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117842	Illumina HiSeq 2500	SH-21	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-21	SRP092392	Model organism or animal	male	caudal fin	SH-21	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208829	WGS	202	930300294	SAMN05930717	518587729	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117840	Illumina HiSeq 2500	SH-27	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-27	SRP092392	Model organism or animal	male	caudal fin	SH-27	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208831	WGS	202	676612736	SAMN05930719	445676143	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117838	Illumina HiSeq 2500	SH-29	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-29	SRP092392	Model organism or animal	female	caudal fin	SH-29	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208834	WGS	202	683293482	SAMN05930714	448075699	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117835	Illumina HiSeq 2500	SH-24	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-24	SRP092392	Model organism or animal	male	caudal fin	SH-24	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208838	WGS	202	1591764040	SAMN05930493	724208456	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117831	Illumina HiSeq 2500	ER-51	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-51	SRP092392	Model organism or animal	female	caudal fin	ER-51	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208840	WGS	202	932176470	SAMN05930497	532965781	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117829	Illumina HiSeq 2500	ER-55	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-55	SRP092392	Model organism or animal	female	caudal fin	ER-55	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208842	WGS	202	108165546	SAMN05930495	279704050	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117827	Illumina HiSeq 2500	ER-53	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-53	SRP092392	Model organism or animal	female	caudal fin	ER-53	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208844	WGS	202	1082581630	SAMN05930501	580109150	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117825	Illumina HiSeq 2500	ER-59	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-59	SRP092392	Model organism or animal	female	caudal fin	ER-59	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208845	WGS	202	1019974962	SAMN05930502	557917543	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117824	Illumina HiSeq 2500	ER-60	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-60	SRP092392	Model organism or animal	female	caudal fin	ER-60	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208847	WGS	202	556468186	SAMN05930500	414806864	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117822	Illumina HiSeq 2500	ER-58	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-58	SRP092392	Model organism or animal	female	caudal fin	ER-58	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208848	WGS	202	1198567404	SAMN05930593	610893772	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117821	Illumina HiSeq 2500	KC-55	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-55	SRP092392	Model organism or animal	female	caudal fin	KC-55	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208850	WGS	202	924240092	SAMN05930704	522800665	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117819	Illumina HiSeq 2500	SH-208	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-208	SRP092392	Model organism or animal	female	caudal fin	SH-208	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208858	WGS	202	827425330	SAMN05930701	491437685	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117811	Illumina HiSeq 2500	SH-205	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-205	SRP092392	Model organism or animal	female	caudal fin	SH-205	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208860	WGS	202	1193231776	SAMN05930553	607573543	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117809	Illumina HiSeq 2500	KC-13	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-13	SRP092392	Model organism or animal	male	caudal fin	KC-13	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208861	WGS	202	364797254	SAMN05930552	359031656	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117808	Illumina HiSeq 2500	KC-11	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-11	SRP092392	Model organism or animal	male	caudal fin	KC-11	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
