Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	sub_species	Isolate	BioSampleModel	body_site	Label	pathovar	tissue_type
SRR1266959	WGS	200	2820328200	PRJNA192205	SAMN02439818	2105191133	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530172	Illumina HiSeq 2000	PL_Wa_H50	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H50	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H50	blood	NA
SRR1266960	WGS	200	2507980400	PRJNA192205	SAMN02439818	1831252779	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530172	Illumina HiSeq 2000	PL_Wa_H50	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H50	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H50	blood	NA
SRR1266961	WGS	200	2503662400	PRJNA192205	SAMN02439818	1850743083	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530172	Illumina HiSeq 2000	PL_Wa_H50	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H50	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H50	blood	NA
SRR1266962	WGS	200	2486772800	PRJNA192205	SAMN02439818	1845184445	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530172	Illumina HiSeq 2000	PL_Wa_H50	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H50	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H50	blood	NA
SRR1266963	WGS	200	4384689800	PRJNA192205	SAMN02439819	3271764605	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530173	Illumina HiSeq 2000	PL_Wa_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H52	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H52	blood	NA
SRR1266964	WGS	200	2832275200	PRJNA192205	SAMN02439819	2060913286	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530173	Illumina HiSeq 2000	PL_Wa_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H52	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H52	blood	NA
SRR1266965	WGS	200	2856129200	PRJNA192205	SAMN02439819	2105221246	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530173	Illumina HiSeq 2000	PL_Wa_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H52	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H52	blood	NA
SRR1266966	WGS	200	2834961200	PRJNA192205	SAMN02439819	2103215266	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530173	Illumina HiSeq 2000	PL_Wa_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H52	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H52	blood	NA
SRR1269689	WGS	200	2554323800	PRJNA192205	SAMN02439820	1794193106	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532429	Illumina HiSeq 2000	S_Ri_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H05	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H05	blood	NA
SRR1269690	WGS	200	1737115800	PRJNA192205	SAMN02439820	1253458526	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532429	Illumina HiSeq 2000	S_Ri_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H05	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H05	blood	NA
SRR1269691	WGS	200	1718360200	PRJNA192205	SAMN02439820	1240803917	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532429	Illumina HiSeq 2000	S_Ri_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H05	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H05	blood	NA
SRR1269692	WGS	200	1756658000	PRJNA192205	SAMN02439820	1244879873	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532429	Illumina HiSeq 2000	S_Ri_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H05	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H05	blood	NA
SRR1269693	WGS	200	1734962600	PRJNA192205	SAMN02439820	1225837290	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532429	Illumina HiSeq 2000	S_Ri_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H05	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H05	blood	NA
SRR1269694	WGS	200	3008709000	PRJNA192205	SAMN02439821	2134127652	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532430	Illumina HiSeq 2000	S_Ri_H07	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H07	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H07	blood	NA
SRR1269695	WGS	200	1659523200	PRJNA192205	SAMN02439821	1208943560	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532430	Illumina HiSeq 2000	S_Ri_H07	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H07	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H07	blood	NA
SRR1269696	WGS	200	1640048400	PRJNA192205	SAMN02439821	1195729558	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532430	Illumina HiSeq 2000	S_Ri_H07	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H07	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H07	blood	NA
SRR1269697	WGS	200	1693683600	PRJNA192205	SAMN02439821	1214044412	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532430	Illumina HiSeq 2000	S_Ri_H07	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H07	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H07	blood	NA
SRR1269698	WGS	200	1673945800	PRJNA192205	SAMN02439821	1196441637	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532430	Illumina HiSeq 2000	S_Ri_H07	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H07	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H07	blood	NA
SRR1269699	WGS	200	2321386600	PRJNA192205	SAMN02439822	1635377063	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532431	Illumina HiSeq 2000	S_Ri_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H23	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H23	blood	NA
SRR1269700	WGS	200	1959273000	PRJNA192205	SAMN02439822	1417755655	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532431	Illumina HiSeq 2000	S_Ri_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H23	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H23	blood	NA
SRR1269701	WGS	200	1943659000	PRJNA192205	SAMN02439822	1407764168	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532431	Illumina HiSeq 2000	S_Ri_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H23	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H23	blood	NA
SRR1269702	WGS	200	1977824400	PRJNA192205	SAMN02439822	1406085642	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532431	Illumina HiSeq 2000	S_Ri_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H23	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H23	blood	NA
SRR1269703	WGS	200	1959987600	PRJNA192205	SAMN02439822	1389261248	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532431	Illumina HiSeq 2000	S_Ri_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H23	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H23	blood	NA
SRR1269720	WGS	200	1962249600	PRJNA192205	SAMN02439823	1442453898	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532432	Illumina HiSeq 2000	S_Ri_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H29	blood	NA
SRR1269721	WGS	200	3069877000	PRJNA192205	SAMN02439823	2266970922	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532432	Illumina HiSeq 2000	S_Ri_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H29	blood	NA
SRR1269722	WGS	200	3062876200	PRJNA192205	SAMN02439823	2245807468	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532432	Illumina HiSeq 2000	S_Ri_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H29	blood	NA
SRR1269723	WGS	200	3108774400	PRJNA192205	SAMN02439823	2282678552	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532432	Illumina HiSeq 2000	S_Ri_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H29	blood	NA
SRR1269724	WGS	200	2730065600	PRJNA192205	SAMN02439824	1968888127	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532458	Illumina HiSeq 2000	S_Ri_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H43	blood	NA
SRR1269725	WGS	200	2703049800	PRJNA192205	SAMN02439824	1952795091	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532458	Illumina HiSeq 2000	S_Ri_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H43	blood	NA
SRR1269726	WGS	200	2029209200	PRJNA192205	SAMN02439824	1299959225	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532458	Illumina HiSeq 2000	S_Ri_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H43	blood	NA
SRR1269727	WGS	200	2746028000	PRJNA192205	SAMN02439824	1947194695	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX532458	Illumina HiSeq 2000	S_Ri_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Ri_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	cornix	NA	NA	blood	S_Ri_H43	blood	NA
SRR1271605	WGS	200	4037288200	PRJNA192205	SAMN02439825	2971122496	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533476	Illumina HiSeq 2000	S_Up_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H03	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H03	blood	NA
SRR1271606	WGS	200	4031916200	PRJNA192205	SAMN02439825	2988898421	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533476	Illumina HiSeq 2000	S_Up_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H03	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H03	blood	NA
SRR1271609	WGS	200	3397365800	PRJNA192205	SAMN02439825	2533987502	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533476	Illumina HiSeq 2000	S_Up_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H03	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H03	blood	NA
SRR1271610	WGS	200	4173750400	PRJNA192205	SAMN02439825	3032936619	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533476	Illumina HiSeq 2000	S_Up_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H03	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H03	blood	NA
SRR1271611	WGS	200	12136856200	PRJNA192205	SAMN02439825	8541937979	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533476	Illumina HiSeq 2000	S_Up_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H03	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H03	blood	NA
SRR1271612	WGS	200	2141487400	PRJNA192205	SAMN02439826	1580255759	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533477	Illumina HiSeq 2000	S_Up_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H09	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H09	blood	NA
SRR1271614	WGS	200	2127279000	PRJNA192205	SAMN02439826	1579794740	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533477	Illumina HiSeq 2000	S_Up_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H09	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H09	blood	NA
SRR1271615	WGS	200	2150074400	PRJNA192205	SAMN02439826	1605875369	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533477	Illumina HiSeq 2000	S_Up_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H09	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H09	blood	NA
SRR1271616	WGS	200	2132314000	PRJNA192205	SAMN02439826	1552911389	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533477	Illumina HiSeq 2000	S_Up_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H09	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H09	blood	NA
SRR1271617	WGS	200	21754761800	PRJNA192205	SAMN02439826	15499768471	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533477	Illumina HiSeq 2000	S_Up_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H09	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H09	blood	NA
SRR1271618	WGS	200	2912025600	PRJNA192205	SAMN02439827	2074445542	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533478	Illumina HiSeq 2000	S_Up_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H16	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H16	blood	NA
SRR1271619	WGS	200	2884431800	PRJNA192205	SAMN02439827	2058364143	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533478	Illumina HiSeq 2000	S_Up_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H16	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H16	blood	NA
SRR1271620	WGS	200	2974242000	PRJNA192205	SAMN02439827	2079759558	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533478	Illumina HiSeq 2000	S_Up_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H16	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H16	blood	NA
SRR1271621	WGS	200	1001065000	PRJNA192205	SAMN02439827	620992674	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533478	Illumina HiSeq 2000	S_Up_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H16	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H16	blood	NA
SRR1271622	WGS	200	3350765000	PRJNA192205	SAMN02439828	2461615379	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533479	Illumina HiSeq 2000	S_Up_H24	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H24	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H24	blood	NA
SRR1271623	WGS	200	3592441800	PRJNA192205	SAMN02439828	2653631199	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533479	Illumina HiSeq 2000	S_Up_H24	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H24	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H24	blood	NA
SRR1271624	WGS	200	3595387600	PRJNA192205	SAMN02439828	2638297056	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533479	Illumina HiSeq 2000	S_Up_H24	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H24	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H24	blood	NA
SRR1271625	WGS	200	3653393200	PRJNA192205	SAMN02439828	2684372195	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533479	Illumina HiSeq 2000	S_Up_H24	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H24	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H24	blood	NA
SRR1271626	WGS	200	8704064800	PRJNA192205	SAMN02439828	6082695775	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533479	Illumina HiSeq 2000	S_Up_H24	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H24	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H24	blood	NA
SRR1271627	WGS	200	2765279600	PRJNA192205	SAMN02439829	2042784989	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H29	blood	NA
SRR1271628	WGS	200	2752815600	PRJNA192205	SAMN02439829	2043780304	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H29	blood	NA
SRR1271629	WGS	200	2761655400	PRJNA192205	SAMN02439829	2065006109	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H29	blood	NA
SRR1271630	WGS	200	2786487200	PRJNA192205	SAMN02439829	2032395921	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H29	blood	NA
SRR1271631	WGS	200	23571943000	PRJNA192205	SAMN02439829	16436609034	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533480	Illumina HiSeq 2000	S_Up_H29	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H29	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H29	blood	NA
SRR1271632	WGS	200	784367400	PRJNA192205	SAMN02439830	574283004	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H37	blood	NA
