BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	Ecotype	Biomaterial_provider	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	collected_by	lat_lon	Sample_Type	use_species
PRJNA668259	SRR12854672	WGS	302	2444256630	SAMN16492879	797887174	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321504	Illumina NovaSeq 6000	SMS37	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS37	SRP287931	Model organism or animal	missing	not applicable	SMS37	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854673	WGS	302	2543951058	SAMN16492869	842148198	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321503	Illumina NovaSeq 6000	SMS27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS27	SRP287931	Model organism or animal	missing	not applicable	SMS27	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854674	WGS	302	1310779962	SAMN16492864	428612515	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321502	Illumina NovaSeq 6000	SMS22	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS22	SRP287931	Model organism or animal	missing	not applicable	SMS22	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854675	WGS	302	3658467562	SAMN16492831	1236503627	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321501	Illumina NovaSeq 6000	ATU54	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU54	SRP287931	Model organism or animal	missing	not applicable	ATU54	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854676	WGS	302	2468605984	SAMN16492632	788387401	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321500	Illumina NovaSeq 6000	AMAR15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR15	SRP287931	Model organism or animal	missing	not applicable	AMAR15	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854677	WGS	302	2346613386	SAMN16492829	759177185	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321499	Illumina NovaSeq 6000	ATU52	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU52	SRP287931	Model organism or animal	missing	not applicable	ATU52	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854678	WGS	302	2695601264	SAMN16492828	872139234	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321498	Illumina NovaSeq 6000	ATU51	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU51	SRP287931	Model organism or animal	missing	not applicable	ATU51	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854679	WGS	302	3805569346	SAMN16492820	1228573712	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321497	Illumina NovaSeq 6000	ATU44	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU44	SRP287931	Model organism or animal	missing	not applicable	ATU44	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854680	WGS	302	3038770810	SAMN16492826	985460370	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321496	Illumina NovaSeq 6000	ATU4	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU4	SRP287931	Model organism or animal	missing	not applicable	ATU4	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854681	WGS	302	2332095944	SAMN16492815	767917952	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321495	Illumina NovaSeq 6000	ATU3	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU3	SRP287931	Model organism or animal	missing	not applicable	ATU3	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854682	WGS	302	2123302808	SAMN16492804	687105547	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321494	Illumina NovaSeq 6000	ATU29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU29	SRP287931	Model organism or animal	missing	not applicable	ATU29	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854683	WGS	302	3963098888	SAMN16492794	1269863456	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321493	Illumina NovaSeq 6000	ATU19	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU19	SRP287931	Model organism or animal	missing	not applicable	ATU19	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854684	WGS	302	3403091228	SAMN16492790	1100481642	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321492	Illumina NovaSeq 6000	ATU15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU15	SRP287931	Model organism or animal	missing	not applicable	ATU15	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854685	WGS	302	2521283542	SAMN16492601	804295640	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321491	Illumina NovaSeq 6000	ALI32	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI32	SRP287931	Model organism or animal	missing	not applicable	ALI32	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854686	WGS	302	2796274776	SAMN16492597	957525924	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321490	Illumina NovaSeq 6000	ALI28	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI28	SRP287931	Model organism or animal	missing	not applicable	ALI28	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854688	WGS	302	3066982442	SAMN16492584	990837396	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321488	Illumina NovaSeq 6000	ALI15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI15	SRP287931	Model organism or animal	missing	not applicable	ALI15	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854689	WGS	302	2092013494	SAMN16492580	666769475	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321487	Illumina NovaSeq 6000	ALI11	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI11	SRP287931	Model organism or animal	missing	not applicable	ALI11	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854690	WGS	302	1680923544	SAMN16492573	561222740	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321486	Illumina NovaSeq 6000	AI145	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI145	SRP287931	Model organism or animal	missing	not applicable	AI145	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854691	WGS	302	1602094900	SAMN16492572	534777788	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321485	Illumina NovaSeq 6000	AI144	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI144	SRP287931	Model organism or animal	missing	not applicable	AI144	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854692	WGS	302	2883676596	SAMN16492563	951602906	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321484	Illumina NovaSeq 6000	AI135	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI135	SRP287931	Model organism or animal	missing	not applicable	AI135	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854693	WGS	302	2980130262	SAMN16492553	947931823	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321483	Illumina NovaSeq 6000	AI125	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI125	SRP287931	Model organism or animal	missing	not applicable	AI125	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854694	WGS	302	2832472496	SAMN16492537	927281576	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321482	Illumina NovaSeq 6000	AI109	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI109	SRP287931	Model organism or animal	missing	not applicable	AI109	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854696	WGS	302	2508674740	SAMN16492534	801393396	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321480	Illumina NovaSeq 6000	AI106	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI106	SRP287931	Model organism or animal	missing	not applicable	AI106	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854697	WGS	302	3554212330	SAMN16492533	1140430259	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321479	Illumina NovaSeq 6000	AI105	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI105	SRP287931	Model organism or animal	missing	not applicable	AI105	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854698	WGS	302	3056768500	SAMN16492529	990429753	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321478	Illumina NovaSeq 6000	AES8	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES8	SRP287931	Model organism or animal	missing	not applicable	AES8	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854699	WGS	302	3194350338	SAMN16492510	1040000097	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321970	Illumina NovaSeq 6000	AES17	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES17	SRP287931	Model organism or animal	missing	not applicable	AES17	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854702	WGS	302	3045608996	SAMN16492452	966145315	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321967	Illumina NovaSeq 6000	AAF8	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF8	SRP287931	Model organism or animal	missing	not applicable	AAF8	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854703	WGS	302	2528463592	SAMN16492444	811710500	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321966	Illumina NovaSeq 6000	AAF47	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF47	SRP287931	Model organism or animal	missing	not applicable	AAF47	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854704	WGS	302	2960252924	SAMN16492443	945925698	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321965	Illumina NovaSeq 6000	AAF46	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF46	SRP287931	Model organism or animal	missing	not applicable	AAF46	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854706	WGS	302	3198780376	SAMN16492426	1019821379	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321963	Illumina NovaSeq 6000	AAF30	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF30	SRP287931	Model organism or animal	missing	not applicable	AAF30	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854707	WGS	302	1780495360	SAMN16492416	571595204	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321962	Illumina NovaSeq 6000	AAF20	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF20	SRP287931	Model organism or animal	missing	not applicable	AAF20	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854708	WGS	302	2947140990	SAMN16492410	936553535	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321961	Illumina NovaSeq 6000	AAF14	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF14	SRP287931	Model organism or animal	missing	not applicable	AAF14	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854709	WGS	302	1746990272	SAMN16492891	580107471	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321960	Illumina NovaSeq 6000	SMS48	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS48	SRP287931	Model organism or animal	missing	not applicable	SMS48	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854710	WGS	302	2243860000	SAMN16492868	732264792	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321959	Illumina NovaSeq 6000	SMS26	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS26	SRP287931	Model organism or animal	missing	not applicable	SMS26	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854711	WGS	302	5461526248	SAMN16492859	1764826918	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321958	Illumina NovaSeq 6000	SMS17	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS17	SRP287931	Model organism or animal	missing	not applicable	SMS17	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854712	WGS	302	3399662320	SAMN16492858	1108448924	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321957	Illumina NovaSeq 6000	SMS16	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS16	SRP287931	Model organism or animal	missing	not applicable	SMS16	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854713	WGS	302	2976202450	SAMN16492857	973666798	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321956	Illumina NovaSeq 6000	SMS15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS15	SRP287931	Model organism or animal	missing	not applicable	SMS15	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854716	WGS	302	3377682760	SAMN16492587	1092334128	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321953	Illumina NovaSeq 6000	ALI18	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI18	SRP287931	Model organism or animal	missing	not applicable	ALI18	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854717	WGS	302	1390899958	SAMN16492578	451342982	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321952	Illumina NovaSeq 6000	AI150	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI150	SRP287931	Model organism or animal	missing	not applicable	AI150	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854718	WGS	302	2528197832	SAMN16492564	841877332	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321951	Illumina NovaSeq 6000	AI136	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI136	SRP287931	Model organism or animal	missing	not applicable	AI136	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854719	WGS	302	3105051052	SAMN16492552	1027246078	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321950	Illumina NovaSeq 6000	AI124	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI124	SRP287931	Model organism or animal	missing	not applicable	AI124	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854720	WGS	302	6971314244	SAMN16492538	2224517177	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321949	Illumina NovaSeq 6000	AI110	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI110	SRP287931	Model organism or animal	missing	not applicable	AI110	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854721	WGS	302	15040913398	SAMN16492519	4848160649	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321948	Illumina NovaSeq 6000	AES26	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES26	SRP287931	Model organism or animal	missing	not applicable	AES26	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854723	WGS	302	9717774422	SAMN16492513	3157701097	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321946	Illumina NovaSeq 6000	AES20	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES20	SRP287931	Model organism or animal	missing	not applicable	AES20	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854727	WGS	302	2486476230	SAMN16492834	798680117	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321942	Illumina NovaSeq 6000	ATU57	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU57	SRP287931	Model organism or animal	missing	not applicable	ATU57	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854728	WGS	302	2565884110	SAMN16492830	833878092	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321941	Illumina NovaSeq 6000	ATU53	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU53	SRP287931	Model organism or animal	missing	not applicable	ATU53	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854729	WGS	302	2536998112	SAMN16492806	820602414	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321940	Illumina NovaSeq 6000	ATU31	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU31	SRP287931	Model organism or animal	missing	not applicable	ATU31	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854730	WGS	302	2716126392	SAMN16492791	878588483	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321939	Illumina NovaSeq 6000	ATU16	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU16	SRP287931	Model organism or animal	missing	not applicable	ATU16	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854731	WGS	302	2498535996	SAMN16492789	804896922	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321938	Illumina NovaSeq 6000	ATU14	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU14	SRP287931	Model organism or animal	missing	not applicable	ATU14	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
