Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Description	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	Sample_name	sex	SRA_accession	SRA Study	Title
ERR117201	COLL_33	OTHER	294	2005025610	PRJEB2984	SAMEA1570869	1448995404	UU-EBC	public	fastq,sra	ena,ncbi,gs,s3	gs.US,ncbi.public,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093515	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_33_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570869	ERS129500	male	ERS129500	ERP001377	COLL_33
ERR168737	PIED_12	OTHER	200	416450600	PRJEB2984	SAMEA1570906	241986708	UU-EBC	public	sra,fastq	ena,s3,ncbi,gs	s3.us-east-1,ena,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX144620	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina Genome Analyzer IIx	PIED_12_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570906	ERS129504	male	ERS129504	ERP001377	PIED_12
ERR168741	PIED_16	OTHER	200	466398800	PRJEB2984	SAMEA1570883	270559445	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144624	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_16_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570883	ERS169260	female	ERS169260	ERP001377	PIED_16
ERR168839	PIED_18	OTHER	200	1529886400	PRJEB2984	SAMEA1570887	913300473	UU-EBC	public	fastq,sra	ena,s3,ncbi,gs	gs.US,ena,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144722	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_18_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570887	ERS169262	female	ERS169262	ERP001377	PIED_18
ERR168849	PIED_17	OTHER	200	1360400800	PRJEB2984	SAMEA1570865	810156060	UU-EBC	public	fastq,sra	s3,gs,ena,ncbi	ncbi.public,ena,s3.us-east-1,gs.US	adult	2012-11-29	2018-11-16	ERX144732	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_17_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570865	ERS169261	female	ERS169261	ERP001377	PIED_17
ERR168691	COLL_2	OTHER	200	762862200	PRJEB2984	SAMEA1570884	454041255	UU-EBC	public	sra,fastq	ncbi,gs,ena,s3	s3.us-east-1,ena,ncbi.public,gs.US	adult	2012-11-29	2018-11-16	ERX144574	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_testis-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168701	COLL_9	OTHER	200	475866200	PRJEB2984	SAMEA1570902	282274897	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,ncbi.public,gs.US,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144584	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_9_ovary-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570902	ERS169250	female	ERS169250	ERP001377	COLL_9
ERR168685	COLL_E5	OTHER	202	567654744	PRJEB2984	SAMEA1570870	276674084	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	embryo	2012-11-29	2018-11-16	ERX144568	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_E5_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570870	ERS169255	male	ERS169255	ERP001377	COLL_E5
ERR168828	PIED_13	OTHER	200	1035819400	PRJEB2984	SAMEA1570866	648701542	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144711	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_13_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570866	ERS129505	male	ERS129505	ERP001377	PIED_13
ERR168753	PIED_E24	OTHER	200	621188200	PRJEB2984	SAMEA1570864	363595084	UU-EBC	public	fastq,sra	ena,gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US,ena	embryo	2012-11-29	2018-11-16	ERX144636	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_E24_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570864	ERS169272	male	ERS169272	ERP001377	PIED_E24
ERR117163	COLL_2	OTHER	70	2471472920	PRJEB2984	SAMEA1570884	2033813497	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093477	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-2400	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168736	PIED_11	OTHER	200	474528800	PRJEB2984	SAMEA1570878	275944842	UU-EBC	public	sra,fastq	ncbi,ena,s3,gs	s3.us-east-1,ncbi.public,ena,gs.US	adult	2012-11-29	2018-11-16	ERX144619	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina Genome Analyzer IIx	PIED_11_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570878	ERS129503	male	ERS129503	ERP001377	PIED_11
ERR117178	COLL_2	OTHER	70	2682652700	PRJEB2984	SAMEA1570884	2245555402	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093492	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-4100	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168694	COLL_5	OTHER	200	594509600	PRJEB2984	SAMEA1570881	355180884	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144577	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_5_testis-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570881	ERS129497	male	ERS129497	ERP001377	COLL_5
ERR168738	PIED_13	OTHER	200	410774600	PRJEB2984	SAMEA1570866	239088358	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144621	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina Genome Analyzer IIx	PIED_13_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570866	ERS129505	male	ERS129505	ERP001377	PIED_13
ERR168815	PIED_12	OTHER	200	674710400	PRJEB2984	SAMEA1570906	425874679	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144698	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina HiSeq 2000	PIED_12_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570906	ERS129504	male	ERS129504	ERP001377	PIED_12
