Sample,Total_Reads,Percent_mapped,Num_duplicates,Percent_properly_paired,Fraction_reads_pass_filter,NumReadsPassingFilters,File
SAMN16492772 , 16713538 , 99.31 ,2754889.0, 96.15 , 0.9770947800519244 , 16391658,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492746 , 28356823 , 99.26 ,5023908.0, 96.08 , 0.9747487559392404 , 27796612,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492729 , 42655959 , 99.23 ,8431316.0, 95.45 , 0.9708428885599434 , 41699702,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492717 , 9480141 , 99.46 ,2000281.0, 97.29 , 0.9804544145725645 , 9302626,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492713 , 276899 , 99.31 ,2788.0, 96.45 , 0.9760024716017273 , 271682,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492693 , 12072619 , 99.48 ,2715986.0, 97.35 , 0.9795198084752545 , 11842322,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492692 , 9045783 , 99.42 ,1944917.0, 96.88 , 0.9787481499943755 , 8874838,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492687 , 8333039 , 99.47 ,1844088.0, 97.33 , 0.9821901219181832 , 8186812,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492682 , 25881759 , 99.42 ,6229646.0, 97.02 , 0.9813540289697403 , 25408930,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492674 , 1802305 , 99.48 ,351832.0, 97.23 , 0.9821348603025417 , 1767664,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492671 , 15541542 , 99.43 ,3456089.0, 97.1 , 0.9817826782430619 , 15264492,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492670 , 21839125 , 99.55 ,5422401.0, 97.84 , 0.9834296392723967 , 21453374,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492649 , 9450623 , 99.47 ,1940091.0, 97.5 , 0.9830098706820135 , 9281880,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492643 , 9923376 , 99.56 ,2019435.9999999998, 97.96 , 0.9845915643762623 , 9751066,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492641 , 25504670 , 99.53 ,5646886.0, 97.71 , 0.9828231357012873 , 25034752,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492637 , 18123941 , 99.54 ,4290480.0, 97.64 , 0.9833958840688072 , 17803108,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492610 , 30556571 , 99.24 ,5317632.0, 96.38 , 0.9763931753523595 , 29944270,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492620 , 18145827 , 99.39 ,3239504.0, 96.84 , 0.9771995064897738 , 17774960,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492608 , 25534554 , 99.33 ,4299487.0, 96.66 , 0.9760587443445508 , 25019550,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492598 , 14448816 , 98.67 ,2852892.0, 96.61 , 0.9784486475014342 , 14162598,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492449 , 20796970 , 99.49 ,4725477.0, 97.38 , 0.9801321030706276 , 20411500,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492411 , 22861611 , 99.46 ,5229953.0, 97.31 , 0.9799048117146594 , 22449582,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492898 , 13827421 , 99.45 ,2633919.0, 96.8 , 0.9765305916160055 , 13525144,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492894 , 21863108 , 99.51 ,4702040.0, 96.69 , 0.9756759025959358 , 21312280,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492892 , 17367532 , 99.28 ,3398696.0, 96.94 , 0.9792642956053722 , 17010426,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492886 , 21126478 , 99.46 ,4837614.0, 96.76 , 0.9775921676343354 , 20634120,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492883 , 22664988 , 99.51 ,5267079.0, 95.44 , 0.9757241879859883 , 22015058,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492893 , 14288942 , 99.3 ,2114862.0, 95.48 , 0.9715536922340798 , 13994170,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492875 , 12356142 , 99.44 ,2327306.0, 96.0 , 0.9746098308606138 , 12042704,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492874 , 13224124 , 99.43 ,2291282.0, 95.75 , 0.9758210420889378 , 12874532,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492870 , 11651032 , 99.44 ,1985179.9999999998, 96.86 , 0.9770972610567399 , 11401916,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492453 , 20835493 , 99.5 ,4407617.0, 97.62 , 0.9805729882026881 , 20469720,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492866 , 17274129 , 99.46 ,3360151.0, 96.89 , 0.9781814038048952 , 16910536,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492862 , 20788775 , 99.46 ,3840881.0, 95.22 , 0.9747040029632412 , 20114832,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492855 , 33022156 , 99.44 ,7308511.0, 96.44 , 0.9770672302891108 , 32268978,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492854 , 37118224 , 99.41 ,7415271.0, 96.75 , 0.9770072321052344 , 36323552,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492838 , 20764159 , 99.33 ,3992641.0, 96.49 , 0.9773237533030347 , 20329630,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492809 , 23091869 , 99.19 ,4131513.9999999995, 96.0 , 0.9747284868588287 , 22585502,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492807 , 11081628 , 99.26 ,1909535.0000000002, 96.08 , 0.9746734560722702 , 10845328,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492805 , 30834468 , 99.3 ,5375888.0, 96.11 , 0.9757085857803212 , 30184714,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492785 , 23962134 , 99.25 ,4056579.0, 96.11 , 0.9749387290262185 , 23449394,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492782 , 36573564 , 99.31 ,6469330.0, 96.44 , 0.97586227304338 , 35847112,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492631 , 7752240 , 99.52 ,1523378.0, 97.85 , 0.9827372305425254 , 7618692,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492779 , 18825595 , 99.27 ,3313979.0, 96.26 , 0.9739440450581875 , 18451816,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492777 , 21316266 , 99.23 ,3664399.0, 95.81 , 0.972344153687903 , 20860442,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492764 , 43005571 , 99.22 ,8523894.0, 95.85 , 0.972848451560137 , 42083848,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492761 , 24212247 , 99.29 ,4575624.0, 96.14 , 0.9758464621695868 , 23724908,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492751 , 38183960 , 99.27 ,7174108.0, 95.67 , 0.9729163371281934 , 37371962,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492748 , 30804072 , 99.24 ,5858675.0, 95.7 , 0.9745039737989997 , 30162350,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492741 , 24447290 , 99.26 ,4019500.0, 96.04 , 0.9735781590172113 , 23966704,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492740 , 27297223 , 99.27 ,4712344.0, 96.01 , 0.9743721351690021 , 26736444,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492727 , 25107540 , 99.24 ,4807078.0, 95.7 , 0.9732837737805365 , 24571382,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492623 , 22349794 , 99.38 ,3830606.0000000005, 96.41 , 0.9774737602773976 , 21896724,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492723 , 23940455 , 99.48 ,5615634.0, 97.28 , 0.9815006492823912 , 23511002,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492709 , 11488556 , 99.49 ,2443655.0, 97.28 , 0.9807447706209216 , 11280748,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492672 , 9188307 , 99.5 ,2005488.0, 97.5 , 0.9825376982406544 , 9019700,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492669 , 13207136 , 99.48 ,2896179.0, 97.33 , 0.9824058606122844 , 12968280,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492656 , 20579160 , 99.55 ,4820394.0, 97.66 , 0.9843424025366904 , 20205502,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492651 , 12883041 , 99.51 ,2631116.0, 97.6 , 0.9828073170511837 , 12646682,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492639 , 11847726 , 99.5 ,2446994.0, 97.42 , 0.9825211569005956 , 11627120,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492635 , 14385309 , 99.49 ,3200066.0, 97.49 , 0.9832767001917042 , 14123582,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492633 , 14207130 , 99.45 ,3021529.0, 97.16 , 0.9816538627825017 , 13936534,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492607 , 23988590 , 99.37 ,4401737.0, 96.47 , 0.9810592333982728 , 23498888,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492629 , 11319299 , 99.54 ,2598482.0, 97.88 , 0.9825756028737446 , 11114964,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492628 , 12140912 , 99.51 ,2736348.0, 97.47 , 0.9818304314303824 , 11909124,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492627 , 223892 , 99.31 ,2170.0, 96.63 , 0.9752739932856103 , 219620,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492622 , 23765214 , 99.38 ,4778720.0, 96.73 , 0.9758767154221988 , 23266798,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492582 , 20567385 , 99.34 ,3860781.0, 96.83 , 0.9773071804327521 , 20194196,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492575 , 13356231 , 99.35 ,2200682.0, 96.96 , 0.9799198340298033 , 13125254,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492569 , 10651926 , 99.34 ,1939222.0, 97.04 , 0.9802568327754411 , 10465120,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492797 , 22575737 , 99.29 ,3844368.0, 96.06 , 0.9749007968911798 , 22086904,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492451 , 30324613 , 99.45 ,6986613.0, 97.25 , 0.9812903041280338 , 29780206,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492771 , 19773213 , 99.26 ,3478651.0, 95.81 , 0.9748159162659472 , 19347384,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492767 , 32765256 , 99.22 ,6726238.0, 95.76 , 0.9719903107370375 , 32063474,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492760 , 20890617 , 99.32 ,3467653.0, 96.23 , 0.9751066102194337 , 20471160,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492753 , 18920675 , 99.24 ,3449043.0, 95.75 , 0.9733679988692365 , 18524546,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492750 , 50416670 , 99.31 ,9148204.0, 95.64 , 0.9743009858506559 , 49296820,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492734 , 21334338 , 99.26 ,3299960.0000000005, 95.16 , 0.9726940387984822 , 20863900,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492724 , 13944336 , 99.46 ,3148021.0, 97.16 , 0.9828855516299878 , 13695256,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492885 , 27953927 , 99.43 ,5356465.0, 96.57 , 0.9768630708028497 , 27327086,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492878 , 16008746 , 99.41 ,2838001.0, 96.77 , 0.9750269672020179 , 15628444,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492712 , 13136690 , 99.45 ,2974112.0, 97.1 , 0.9799195823008129 , 12898460,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492877 , 9975831 , 99.52 ,1905944.0, 95.28 , 0.9745077224346679 , 9694052,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492876 , 13957255 , 99.35 ,2533257.0, 96.45 , 0.9751945611515893 , 13642418,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492872 , 15537771 , 99.45 ,2667014.0, 95.81 , 0.9753922608441759 , 15126430,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492848 , 392567 , 99.22 ,3162.0, 95.36 , 0.967506985846725 , 383632,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492825 , 19658028 , 99.28 ,3346877.0, 96.41 , 0.9766728602366211 , 19243610,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492823 , 23169892 , 99.22 ,3979175.0000000005, 96.3 , 0.9776062859693332 , 22682816,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492817 , 16846814 , 99.3 ,2966210.0, 96.14 , 0.975178908594306 , 16492214,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492813 , 19179369 , 99.3 ,3649741.0, 95.96 , 0.9758568822074326 , 18762488,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492787 , 15997903 , 99.32 ,2920196.0, 96.14 , 0.9761828721873773 , 15649828,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492694 , 18273854 , 99.49 ,4100156.0, 97.38 , 0.9808152035231856 , 17942488,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492775 , 21006398 , 99.2 ,3754529.0000000005, 95.68 , 0.972393255395181 , 20534112,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492773 , 25241494 , 99.27 ,4009055.9999999995, 96.09 , 0.9766863922810711 , 24722806,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492565 , 23249345 , 99.3 ,4299580.0, 95.98 , 0.9787668020732496 , 22765462,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492561 , 12446401 , 99.4 ,2064214.0, 97.05 , 0.9800725387238304 , 12222614,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492560 , 14156788 , 99.34 ,2440376.0, 96.91 , 0.9790717347589883 , 13904626,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492605 , 28678134 , 99.34 ,5230947.0, 96.99 , 0.978260765176805 , 28114062,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492442 , 40780214 , 99.37 ,8927434.0, 96.61 , 0.9773184506801329 , 39959770,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492557 , 34010091 , 99.33 ,7010975.0, 96.77 , 0.9786761427898879 , 33381690,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492541 , 27927008 , 99.31 ,6469859.0, 96.0 , 0.9765348563403425 , 27312928,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492528 , 22892146 , 99.35 ,5098891.0, 96.81 , 0.9782084349644354 , 22478594,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492512 , 30064204 , 99.33 ,6845086.0, 96.79 , 0.9788656949816461 , 29525524,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492509 , 28719395 , 99.32 ,6554043.0, 96.59 , 0.9774932202166411 , 28194660,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492505 , 26257922 , 99.35 ,6008680.0, 96.88 , 0.9778786476105139 , 25790282,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492595 , 27647091 , 99.33 ,5002657.0, 96.48 , 0.9778169456984334 , 27115036,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492440 , 29507579 , 99.34 ,6706867.0, 96.61 , 0.9783235570443821 , 28915198,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492439 , 23982573 , 99.33 ,5637618.0, 96.5 , 0.977930033633113 , 23490828,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492589 , 19357407 , 98.93 ,3713505.0, 97.14 , 0.9803809451646127 , 18993922,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492434 , 16732533 , 99.3 ,3560197.0, 96.41 , 0.9782975482372557 , 16387112,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492422 , 14403796 , 99.32 ,2965749.0, 96.3 , 0.9777470614318136 , 14099228,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492421 , 30859931 , 99.24 ,7268914.0, 96.27 , 0.9779298296695298 , 30228300,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492756 , 20756543 , 99.27 ,3092762.9999999995, 96.07 , 0.9761727470083736 , 20343442,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492765 , 28699250 , 99.29 ,5106119.0, 96.24 , 0.9752493711798849 , 28124374,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492747 , 34344068 , 99.25 ,6451764.0, 95.18 , 0.9687871561336194 , 33502704,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492743 , 25412794 , 99.25 ,4639901.0, 95.76 , 0.972893179115484 , 24895276,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492742 , 513065198 , 99.27 ,125992942.0, 95.98 , 0.972516996967657 , 502727360,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492690 , 24587550 , 99.49 ,5451709.0, 97.36 , 0.9798202206419913 , 24151036,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492739 , 19611699 , 99.32 ,3434982.0, 96.38 , 0.976545032277581 , 19214086,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492733 , 22132179 , 99.31 ,3683716.9999999995, 96.19 , 0.9759642187306768 , 21686694,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492726 , 18695374 , 99.22 ,3555186.0, 95.62 , 0.9738134758463038 , 18297554,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492722 , 17959610 , 99.45 ,3846603.0000000005, 97.25 , 0.9795371193259145 , 17639430,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492719 , 20485002 , 99.41 ,4730411.0, 97.12 , 0.9778074923304367 , 20092092,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492716 , 22556525 , 99.42 ,4556590.0, 96.81 , 0.9788022292953582 , 22105618,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492705 , 12997355 , 99.48 ,2845993.0, 97.35 , 0.978022642231903 , 12750534,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492699 , 47764368 , 99.44 ,11608027.0, 97.2 , 0.9806578409202783 , 46936630,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492686 , 11992190 , 99.46 ,2592520.0, 97.28 , 0.9806479885992848 , 11779424,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492688 , 21955370 , 99.48 ,5093677.0, 97.31 , 0.9821780688288049 , 21564684,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492680 , 13028646 , 99.47 ,2793288.0, 97.37 , 0.9797604601307286 , 12793910,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492667 , 10388451 , 99.53 ,2286858.0, 97.78 , 0.9832280464516368 , 10202690,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492653 , 14402308 , 99.5 ,2829251.0, 97.48 , 0.9824499218545137 , 14124712,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492646 , 17289264 , 99.53 ,3860194.0, 97.79 , 0.9843704778707868 , 16978926,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492644 , 7063262 , 99.52 ,1325573.0, 97.78 , 0.9831405457889189 , 6940054,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492634 , 9246870 , 99.5 ,1898525.0, 97.45 , 0.9835324486589414 , 9074212,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492630 , 13673647 , 99.55 ,2965495.0, 97.71 , 0.9846910496952012 , 13427450,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492626 , 25915623 , 99.3 ,4618982.0, 96.5 , 0.9790183503467508 , 25367460,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492618 , 16926161 , 99.34 ,3020740.0, 96.87 , 0.9772792294375519 , 16587720,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492614 , 43898284 , 99.21 ,8175995.0, 96.56 , 0.9780453713891508 , 43008708,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492684 , 22148137 , 99.46 ,4996320.0, 97.1 , 0.9809979395812501 , 21756588,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492606 , 32879839 , 99.23 ,6347688.0, 96.7 , 0.9776310727994122 , 32235926,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492880 , 17167540 , 99.48 ,3392783.0, 96.86 , 0.9787149287496794 , 16785744,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492873 , 12014011 , 99.44 ,2159828.0, 97.02 , 0.9780172368592542 , 11751282,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492882 , 15008241 , 99.27 ,2916050.0, 96.67 , 0.977641894691971 , 14668932,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492863 , 15438621 , 96.87 ,2687341.0, 93.97 , 0.9775402806307311 , 15073372,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492852 , 22388990 , 99.32 ,4252751.0, 96.0 , 0.9735009449635694 , 21911312,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492585 , 12585644 , 99.39 ,2500105.0, 97.47 , 0.9777966126125213 , 12346366,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492849 , 22799026 , 99.33 ,4074209.0, 96.44 , 0.9770254998979416 , 22343858,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492836 , 20580425 , 99.29 ,3582986.0, 96.13 , 0.9764871095702052 , 20134508,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492818 , 20091371 , 99.35 ,3512729.0000000005, 96.15 , 0.9760865595306911 , 19648314,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492811 , 19958062 , 99.29 ,3993593.0, 96.44 , 0.9776145481269953 , 19538358,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492810 , 16209948 , 99.33 ,2786615.0, 96.09 , 0.9764483695792796 , 15849956,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492798 , 14854379 , 99.37 ,2424527.0, 96.56 , 0.9770177057560145 , 14532304,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492780 , 29456340 , 99.3 ,5484053.0, 96.28 , 0.9754932506666609 , 28867046,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492583 , 25443887 , 99.34 ,4707951.0, 96.44 , 0.9785444772209129 , 24926348,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
SAMN16492766 , 50599832 , 99.25 ,9718590.0, 95.95 , 0.973826738743673 , 49557698,sumstats/Anguilla_anguilla_GCF_013347855.1_bam_sumstats.txt
