Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioSampleModel,sex,Tissue,dev_stage,Isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Lat_Lon,Strain,BIOMATERIAL_PROVIDER,Age,SAMPLE_TYPE,Birth_date,birth_location,breeding_history,health_state,Isolation_Source,Ecotype,Collection_Date,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,bird_band_identification,samp_collect_device,sub_species,Specimen_voucher,BREED,actual_read_length (run),bioproject,run (run),total_bases (run),center_name (exp),Cultivar,estimated_size,num_replicons,ploidy,project_name,propagation,Sample_name
SRR10835185,WGS,300,6269608800,PRJNA599025,SAMN13737508,2506866975,ZHEJIANG UNIVERSITY OF TECHNOLOGY,public,"sra,fastq",s3,s3.us-east-1,SRX7507043,Illumina HiSeq 2500,P288913,PAIRED,RANDOM,GENOMIC,Anas poecilorhyncha,ILLUMINA,2020-01-24T00:00:00Z,P288913,SRP239593,Model organism or animal,female,blood,sexual maturation,,,,,,,,,,,,,,,,,,,,,,,,,Anas poecilorhyncha-4,,,,,,,,,,,,
SRR10835186,WGS,300,6118113600,PRJNA599025,SAMN13737507,2399816924,ZHEJIANG UNIVERSITY OF TECHNOLOGY,public,"sra,fastq",s3,s3.us-east-1,SRX7507042,Illumina HiSeq 2500,P288911,PAIRED,RANDOM,GENOMIC,Anas poecilorhyncha,ILLUMINA,2020-01-24T00:00:00Z,P288911,SRP239593,Model organism or animal,male,blood,sexual maturation,,,,,,,,,,,,,,,,,,,,,,,,,Anas poecilorhyncha-3,,,,,,,,,,,,
SRR10835187,WGS,300,6157292700,PRJNA599025,SAMN13737506,2482061697,ZHEJIANG UNIVERSITY OF TECHNOLOGY,public,"fastq,sra",s3,s3.us-east-1,SRX7507041,Illumina HiSeq 2500,P288866,PAIRED,RANDOM,GENOMIC,Anas poecilorhyncha,ILLUMINA,2020-01-24T00:00:00Z,P288866,SRP239593,Model organism or animal,female,blood,sexual maturation,,,,,,,,,,,,,,,,,,,,,,,,,Anas poecilorhyncha-2,,,,,,,,,,,,
SRR10835188,WGS,300,6380013000,PRJNA599025,SAMN13737505,2481413024,ZHEJIANG UNIVERSITY OF TECHNOLOGY,public,"fastq,sra",s3,s3.us-east-1,SRX7507040,Illumina HiSeq 2500,P288663,PAIRED,RANDOM,GENOMIC,Anas poecilorhyncha,ILLUMINA,2020-01-24T00:00:00Z,P288663,SRP239593,Model organism or animal,male,blood,sexual maturation,,,,,,,,,,,,,,,,,,,,,,,,,Anas poecilorhyncha-1,,,,,,,,,,,,
SRR8380775,WGS,300,57350949300,PRJNA511031,SAMN10662616,23952829966,XIAMEN UNIVERSITY,public,"fastq,sra",s3,s3.us-east-1,SRX5190749,HiSeq X Ten,DES01982,PAIRED,RANDOM,GENOMIC,Poropuntius huangchuchieni,ILLUMINA,2019-01-07T00:00:00Z,phu,SRP174911,Model organism or animal,not collected,muscle,,,,,,,Phu-2017,,12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9947026,WGS,300,51236874600,PRJNA545868,SAMN12253750,19447612498,B10K CONSORTIUM,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6695345,Illumina HiSeq X Ten,161219_X511_FCHFKFVALXX_L5_wHAXPI038131-23,PAIRED,RANDOM,GENOMIC,Cochlearius cochlearius,ILLUMINA,2020-03-31T00:00:00Z,B10K-CU-031-03,SRP216675,Model organism or animal,missing,muscle,,B10K-CU-031-03,Bolivia,South America,Bolivia,14.83 S 60.42 W,,Robb Brumfield,not collected,tissue sample,,,,,,,1990-08-21,,,,,,,,LSUMZ:Ornithology:B18469,,,,,,,,,,,,,
SRR9947098,WGS,300,60381253500,PRJNA545868,SAMN12253894,40453334371,B10K CONSORTIUM,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX6695867,Illumina HiSeq 2000,160324_I631_FCC837CACXX_L1_CHKPEI85216020145,PAIRED,RANDOM,GENOMIC,Glaucidium brasilianum,ILLUMINA,2020-03-31T00:00:00Z,B10K-DU-008-63,SRP216675,Model organism or animal,female,missing,,B10K-DU-008-63,Guyana,South America,Guyana,3.88 N 59.58 W,,Gary Graves,not collected,tissue sample,,,,,,,2004-08-05,,,,,,,,USNM:632722,,,,,,,,,,,,,
SRR9947149,WGS,300,15846554100,PRJNA545868,SAMN12253800,10172568400,B10K CONSORTIUM,public,"fastq,sra",s3,s3.us-east-1,SRX6695816,Illumina HiSeq 2000,131023_I175_FCC2HR2ACXX_L3_RSZAIPI000487-97,PAIRED,RANDOM,GENOMIC,Mesembrinibis cayennensis,ILLUMINA,2020-03-31T00:00:00Z,B10K-DU-001-44,SRP216675,Model organism or animal,female,muscle,,B10K-DU-001-44,Panama,North America,Panama,9.08 N 81.85 W,,Gary Graves,not collected,tissue sample,,,,,,,1990-04-28,,,,,,,,USNM:613351,,,,,,,,,,,,,
SRR9947150,WGS,300,15809056500,PRJNA545868,SAMN12253800,10141557710,B10K CONSORTIUM,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6695815,Illumina HiSeq 2000,131023_I175_FCC2HR2ACXX_L4_RSZAIPI000487-97,PAIRED,RANDOM,GENOMIC,Mesembrinibis cayennensis,ILLUMINA,2020-03-31T00:00:00Z,B10K-DU-001-44,SRP216675,Model organism or animal,female,muscle,,B10K-DU-001-44,Panama,North America,Panama,9.08 N 81.85 W,,Gary Graves,not collected,tissue sample,,,,,,,1990-04-28,,,,,,,,USNM:613351,,,,,,,,,,,,,
SRR9947155,WGS,98,15732837190,PRJNA545868,SAMN12253800,9473632793,B10K CONSORTIUM,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6695810,Illumina HiSeq 2000,131106_I260_FCC324NACXX_L6_MESrljDDUDWAAPEI-45,PAIRED,RANDOM,GENOMIC,Mesembrinibis cayennensis,ILLUMINA,2020-03-31T00:00:00Z,B10K-DU-001-44,SRP216675,Model organism or animal,female,muscle,,B10K-DU-001-44,Panama,North America,Panama,9.08 N 81.85 W,,Gary Graves,not collected,tissue sample,,,,,,,1990-04-28,,,,,,,,USNM:613351,,,,,,,,,,,,,
SRR9947234,WGS,98,19483105306,PRJNA545868,SAMN12253894,13232053969,B10K CONSORTIUM,public,"fastq,sra",s3,s3.us-east-1,SRX6695731,Illumina HiSeq 4000,160324_I581_FCC8372ACXX_L5_CHKPEI85216020129,PAIRED,RANDOM,GENOMIC,Glaucidium brasilianum,ILLUMINA,2020-03-31T00:00:00Z,B10K-DU-008-63,SRP216675,Model organism or animal,female,missing,,B10K-DU-008-63,Guyana,South America,Guyana,3.88 N 59.58 W,,Gary Graves,not collected,tissue sample,,,,,,,2004-08-05,,,,,,,,USNM:632722,,,,,,,,,,,,,
SRR6987054,WGS,300,11421391800,PRJNA449162,SAMN08888528,4426076391,SHENZHEN UNIVERSITY,public,"fastq,sra",s3,s3.us-east-1,SRX3926600,Illumina HiSeq 2500,DEL00732_L4,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR6987055,WGS,300,18090916800,PRJNA449162,SAMN08888528,7226561281,SHENZHEN UNIVERSITY,public,"fastq,sra",s3,s3.us-east-1,SRX3926599,Illumina HiSeq 2500,DEL00731_L4,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR6987056,WGS,300,15076470600,PRJNA449162,SAMN08888528,6137382495,SHENZHEN UNIVERSITY,public,"sra,fastq",s3,s3.us-east-1,SRX3926598,Illumina HiSeq 2500,DEL00730_L4,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR6987057,WGS,300,16713644700,PRJNA449162,SAMN08888528,7211655740,SHENZHEN UNIVERSITY,public,"fastq,sra",s3,s3.us-east-1,SRX3926597,Illumina HiSeq 2500,DES00953_L1,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR6987058,WGS,300,17908419000,PRJNA449162,SAMN08888528,7849316802,SHENZHEN UNIVERSITY,public,"sra,fastq",s3,s3.us-east-1,SRX3926596,Illumina HiSeq 2500,DES00952_L1,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR6987059,WGS,300,18801523800,PRJNA449162,SAMN08888528,7454074987,SHENZHEN UNIVERSITY,public,"fastq,sra",s3,s3.us-east-1,SRX3926595,Illumina HiSeq 2500,DES00955_L1,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR6987060,WGS,300,17987433600,PRJNA449162,SAMN08888528,7198408156,SHENZHEN UNIVERSITY,public,"sra,fastq",s3,s3.us-east-1,SRX3926594,Illumina HiSeq 2500,DES00954_L1,PAIRED,PCR,GENOMIC,Phasianus colchicus,ILLUMINA,2018-12-31T00:00:00Z,Phasianus colchicus whole genome sequencing data,SRP139710,Model organism or animal,male,blood,,,,,,,,,3,,,,,,,,,,,,,,,,,Chinese,,,,,,,,,,,,
SRR9994303,WGS,98,9446146402,PRJNA545868,SAMN12253750,3799310579,B10K CONSORTIUM,public,"sra,fastq",s3,s3.us-east-1,SRX6733571,Illumina HiSeq 4000,161124_I133_FCHCMMNBBXX_L1_WHANIrszDBAJDWAAPEI-32,PAIRED,RANDOM,GENOMIC,Cochlearius cochlearius,ILLUMINA,2020-03-31T00:00:00Z,B10K-CU-031-03,SRP216675,Model organism or animal,missing,muscle,,B10K-CU-031-03,Bolivia,South America,Bolivia,14.83 S 60.42 W,,Robb Brumfield,not collected,tissue sample,,,,,,,1990-08-21,,,,,,,,LSUMZ:Ornithology:B18469,,,,,,,,,,,,,
SRR9994304,WGS,98,9511835606,PRJNA545868,SAMN12253750,3811780366,B10K CONSORTIUM,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6733570,Illumina HiSeq 4000,161124_I133_FCHCMMNBBXX_L2_WHANIrszDBAJDWAAPEI-32,PAIRED,RANDOM,GENOMIC,Cochlearius cochlearius,ILLUMINA,2020-03-31T00:00:00Z,B10K-CU-031-03,SRP216675,Model organism or animal,missing,muscle,,B10K-CU-031-03,Bolivia,South America,Bolivia,14.83 S 60.42 W,,Robb Brumfield,not collected,tissue sample,,,,,,,1990-08-21,,,,,,,,LSUMZ:Ornithology:B18469,,,,,,,,,,,,,
SRR522907,RNA-Seq,180,6917751720,PRJNA168071,SAMN01055121,4339795450,BGI,public,"fastq,sra",s3,s3.us-east-1,SRX160530,Illumina HiSeq 2000,FALmscTARAAPEI-8,PAIRED,RANDOM,TRANSCRIPTOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,PRJNA159791,FCB01CWABXX,6917751720,,,,,,,,
SRR516269,WGS,98,7348036472,PRJNA168071,SAMN01055121,4017154522,BGI,public,"fastq,sra",s3,s3.us-east-1,SRX156225,Illumina HiSeq 2000,FALantDAADLAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FC819BWABXX,7348036472,BGI,,,,,,,
SRR516270,WGS,98,8147413260,PRJNA168071,SAMN01055121,4581913961,BGI,public,sra,s3,s3.us-east-1,SRX156226,Illumina HiSeq 2000,FALantDAADLBAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FC819BWABXX,8147413260,BGI,,,,,,,
SRR516271,WGS,98,6573356664,PRJNA168071,SAMN01055121,3606982523,BGI,public,"fastq,sra",s3,s3.us-east-1,SRX156227,Illumina HiSeq 2000,FALantDAADTAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FCB013AABXX,6573356664,BGI,,,,,,,
SRR516272,WGS,98,8079970738,PRJNA168071,SAMN01055121,4640371929,BGI,public,sra,s3,s3.us-east-1,SRX156228,Illumina HiSeq 2000,FALantDAADWAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FC819BWABXX,8079970738,BGI,,,,,,,
SRR516273,WGS,98,8368285856,PRJNA168071,SAMN01055121,4756845749,BGI,public,sra,s3,s3.us-east-1,SRX156229,Illumina HiSeq 2000,FALantDAADWACPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FCB00FCABXX,8368285856,BGI,,,,,,,
SRR516274,WGS,98,11643050132,PRJNA168071,SAMN01055121,7136321146,BGI,public,"sra,fastq",s3,s3.us-east-1,SRX156230,Illumina HiSeq 2000,FALantDAADWACPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FC819JDABXX,11643050132,BGI,,,,,,,
SRR516275,WGS,200,16028287400,PRJNA168071,SAMN01055121,9268850954,BGI,public,"sra,fastq",s3,s3.us-east-1,SRX156231,Illumina HiSeq 2000,FALantDAFDBAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81CBVABXX,16028287400,BGI,,,,,,,
SRR516276,WGS,200,16798838800,PRJNA168071,SAMN01055121,9654250073,BGI,public,sra,s3,s3.us-east-1,SRX156232,Illumina HiSeq 2000,FALantDAFDBBAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81CBVABXX,16798838800,BGI,,,,,,,
SRR516277,WGS,200,20594650400,PRJNA168071,SAMN01055121,12803997423,BGI,public,sra,s3,s3.us-east-1,SRX156233,Illumina HiSeq 2000,FALantDAFDBBAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81EDYABXX,20594650400,BGI,,,,,,,
SRR516278,WGS,200,12664605600,PRJNA168071,SAMN01055121,7296757501,BGI,public,"fastq,sra",s3,s3.us-east-1,SRX156234,Illumina HiSeq 2000,FALantDAFDIAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81CBVABXX,12664605600,BGI,,,,,,,
SRR516279,WGS,200,20386174400,PRJNA168071,SAMN01055121,13105359528,BGI,public,"sra,fastq",s3,s3.us-east-1,SRX156235,Illumina HiSeq 2000,FALantDAFDIAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81EDYABXX,20386174400,BGI,,,,,,,
SRR516280,WGS,200,15529025000,PRJNA168071,SAMN01055121,9488375854,BGI,public,"fastq,sra",s3,s3.us-east-1,SRX156236,Illumina HiSeq 2000,FALantDAFDIAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81CB1ABXX,15529025000,BGI,,,,,,,
SRR516281,WGS,200,5261073600,PRJNA168071,SAMN01055121,2969346758,BGI,public,sra,s3,s3.us-east-1,SRX156237,Illumina HiSeq 2000,FALantDAFDMAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81CBVABXX,5261073600,BGI,,,,,,,
SRR516282,WGS,200,17631359600,PRJNA168071,SAMN01055121,11658171957,BGI,public,"fastq,sra",s3,s3.us-east-1,SRX156238,Illumina HiSeq 2000,FALantDAFDMAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,PRJNA159791,FC81EDYABXX,17631359600,BGI,,,,,,,
SRR516283,WGS,98,6627680710,PRJNA168071,SAMN01055121,3993428053,BGI,public,sra,s3,s3.us-east-1,SRX156239,Illumina HiSeq 2000,FALantDAFDUAAPE,PAIRED,PCR,GENOMIC,Falco,ILLUMINA,2013-03-01T00:00:00Z,BGI_Falco_cherrug,SRP018394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,PRJNA159791,FCB014YABXX,6627680710,BGI,,,,,,,
SRR14761645,WGS,302,15205698490,PRJNA736057,SAMN19607634,5255532108,LOUISIANA STATE UNIVERSITY,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX11095169,Illumina NovaSeq 6000,B_atriceps_LSUMNS_B-94889,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_hyperemnus_LSUMNS_B-94889,SRP323254,Model organism or animal,female,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Mentawai,,,,,,,,,LSUMZ 198531,,,,,,,,,,,,,
SRR14761646,WGS,302,11377147850,PRJNA736057,SAMN19607633,3821578193,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX11095168,Illumina NovaSeq 6000,B_atriceps_KU_98891,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_KU_98891,SRP323254,Model organism or animal,missing,muscle,Adult,,Malaysia,Asia,Malaysia,,,KU Museum of Natural History,,,,,,,,Borneo,,,,,,,,,KU 98891,,,,,,,,,,,,,
SRR14761647,WGS,302,12660349474,PRJNA736057,SAMN19607632,4300995462,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX11095167,Illumina NovaSeq 6000,B_atriceps_LSUMNS_B-95121,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_LSUMNS_B-95121,SRP323254,Model organism or animal,male,muscle,Adult,,Malaysia,Asia,Malaysia,,,LSU Museum of Natural Science,,,,,,,,Borneo,,,,,,,,,LSUMZ 198530,,,,,,,,,,,,,
SRR14761648,WGS,302,9050474316,PRJNA736057,SAMN19607631,3840356127,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX11095166,HiSeq X Ten,B_atriceps_LSUMNS_B-93591,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_LSUMNS_B-93591,SRP323254,Model organism or animal,female,muscle,Adult,,Malaysia,Asia,Malaysia,,,LSU Museum of Natural Science,,,,,,,,Borneo,,,,,,,,,LSUMZ 198032,,,,,,,,,,,,,
SRR14761649,WGS,302,11051724126,PRJNA736057,SAMN19607630,3796663782,LOUISIANA STATE UNIVERSITY,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX11095165,Illumina NovaSeq 6000,B_atriceps_LSUMNS_B-88148,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_LSUMNS_B-88148,SRP323254,Model organism or animal,male,muscle,Adult,,Malaysia,Asia,Malaysia,,,LSU Museum of Natural Science,,,,,,,,Borneo,,,,,,,,,LSUMZ 191390,,,,,,,,,,,,,
SRR14761650,WGS,302,7955204876,PRJNA736057,SAMN19607629,3106266293,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX11095164,HiSeq X Ten,B_atriceps_LSUMNS_B-58506,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_LSUMNS_B-58506,SRP323254,Model organism or animal,female,muscle,Adult,,Malaysia,Asia,Malaysia,,,LSU Museum of Natural Science,,,,,,,,Borneo,,,,,,,,,LSUMZ 186231,,,,,,,,,,,,,
SRR14761651,WGS,302,9641854038,PRJNA736057,SAMN19607628,4034634009,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX11095163,HiSeq X Ten,B_atriceps_LSUMNS_B-57461,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_LSUMNS_B-57461,SRP323254,Model organism or animal,female,muscle,Adult,,Malaysia,Asia,Malaysia,,,LSU Museum of Natural Science,,,,,,,,Borneo,,,,,,,,,LSUMZ 216191,,,,,,,,,,,,,
SRR14761652,WGS,302,8559188870,PRJNA736057,SAMN19607627,3639859992,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX11095162,HiSeq X Ten,B_atriceps_LSUMNS_B-57004,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_atriceps_LSUMNS_B-57004,SRP323254,Model organism or animal,male,muscle,Adult,,Malaysia,Asia,Malaysia,,,LSU Museum of Natural Science,,,,,,,,Borneo,,,,,,,,,LSUMZ 176475,,,,,,,,,,,,,
SRR14761656,WGS,302,10150975604,PRJNA736057,SAMN19607641,4326867340,LOUISIANA STATE UNIVERSITY,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX11095158,HiSeq X Ten,B_atriceps_LSUMNS_B-93614,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_baweanus_LSUMNS_B-93614,SRP323254,Model organism or animal,male,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Bawean,,,,,,,,,LSUMZ 198033,,,,,,,,,,,,,
SRR14761657,WGS,302,14649665754,PRJNA736057,SAMN19607640,6255148219,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX11095157,HiSeq X Ten,B_atriceps_LSUMNS_B-93531,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_hodiernus_LSUMNS_B-93531,SRP323254,Model organism or animal,male,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Maratua,,,,,,,,,LSUMZ 198030,,,,,,,,,,,,,
SRR14761658,WGS,302,18996340278,PRJNA736057,SAMN19607639,6196822441,LOUISIANA STATE UNIVERSITY,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX11095156,Illumina NovaSeq 6000,B_atriceps_LSUMNS_B-93520,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_hodiernus_LSUMNS_B-93520,SRP323254,Model organism or animal,male,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Maratua,,,,,,,,,LSUMZ 198031,,,,,,,,,,,,,
SRR14761659,WGS,302,14125045850,PRJNA736057,SAMN19607638,4700321986,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX11095155,Illumina NovaSeq 6000,B_atriceps_LSUMNS_B-93515,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_hodiernus_LSUMNS_B-93515,SRP323254,Model organism or animal,male,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Maratua,,,,,,,,,LSUMZ 198028,,,,,,,,,,,,,
SRR14761660,WGS,302,15459254066,PRJNA736057,SAMN19607637,5132093183,LOUISIANA STATE UNIVERSITY,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX11095154,Illumina NovaSeq 6000,B_atriceps_LSUMNS_B-93498,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_hodiernus_LSUMNS_B-93498,SRP323254,Model organism or animal,female,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Maratua,,,,,,,,,LSUMZ 198026,,,,,,,,,,,,,
SRR14761661,WGS,302,10243935734,PRJNA736057,SAMN19607636,4283565860,LOUISIANA STATE UNIVERSITY,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX11095153,HiSeq X Ten,B_atriceps_LSUMNS_B-93492,PAIRED,RANDOM,GENOMIC,Brachypodius atriceps,ILLUMINA,2021-10-01T00:00:00Z,Brachypodius_atriceps_hodiernus_LSUMNS_B-93492,SRP323254,Model organism or animal,female,muscle,Adult,,Indonesia,Asia,Indonesia,,,LSU Museum of Natural Science,,,,,,,,Maratua,,,,,,,,,LSUMZ 198025,,,,,,,,,,,,,
